"","state_fips","county_fips","county.name","Dollars","Rank.in.State","Percent.Change","Rank.in.State.1"
"2594",48,45,"Briscoe","41,914","102",-9.3,"250"
"2595",48,47,"Brooks","36,606","159",7.3,"55"
"2596",48,49,"Brown","32,743","214",6.6,"69"
"2597",48,51,"Burleson","40,097","123",4.8,"116"
"2598",48,53,"Burnet","43,688","84",4.7,"121"
"2599",48,55,"Caldwell","29,283","238",4.5,"128"
"2600",48,57,"Calhoun","39,013","138",5,"109"
"2601",48,59,"Callahan","36,138","171",5,"111"
"2602",48,61,"Cameron","25,211","250",3.7,"186"
"2603",48,63,"Camp","35,936","175",5.6,"95"
"2604",48,65,"Carson","44,901","75",-2.2,"241"
"2605",48,67,"Cass","33,870","200",4.7,"119"
"2606",48,69,"Castro","52,974","32",23.5,"6"
"2607",48,71,"Chambers","46,986","61",3.7,"180"
"2608",48,73,"Cherokee","32,422","220",3.9,"166"
"2609",48,75,"Childress","25,621","246",-2.1,"240"
"2610",48,77,"Clay","49,808","45",8.2,"42"
"2611",48,79,"Cochran","45,610","68",1.6,"228"
"2612",48,81,"Coke","33,588","203",5.3,"102"
"2613",48,83,"Coleman","35,709","178",6,"84"
"2614",48,85,"Collin","59,146","18",3.6,"194"
"2615",48,87,"Collingsworth","37,409","150",-1.6,"239"
"2616",48,89,"Colorado","45,389","71",4.7,"120"
"2617",48,91,"Comal","49,626","46",2.9,"211"
"2618",48,93,"Comanche","39,449","132",14.3,"15"
"2619",48,95,"Concho","23,920","252",2,"225"
"2620",48,97,"Cooke","56,631","21",4.9,"113"
"2621",48,99,"Coryell","32,678","217",3,"209"
"2622",48,101,"Cottle","56,269","23",2.6,"219"
"2623",48,103,"Crane","45,308","72",2.9,"210"
"2624",48,105,"Crockett","41,534","104",12,"23"
"2625",48,107,"Crosby","33,250","212",-19.8,"253"
"2626",48,109,"Culberson","36,353","163",4.2,"148"
"2627",48,111,"Dallam","60,007","16",10.2,"31"
"2628",48,113,"Dallas","52,406","33",4,"159"
"2629",48,115,"Dawson","33,539","205",-5.8,"244"
"2630",48,117,"Deaf Smith","40,652","114",17.9,"11"
"2631",48,119,"Delta","35,889","176",7,"58"
"2632",48,121,"Denton","46,987","60",3.8,"171"
"2633",48,123,"DeWitt","47,470","55",7.9,"48"
"2634",48,125,"Dickens","29,421","237",7.7,"50"
"2635",48,127,"Dimmit","48,078","53",6.9,"62"
"2636",48,129,"Donley","39,130","136",-5.9,"245"
"2637",48,131,"Duval","39,800","128",5.8,"89"
"2638",48,133,"Eastland","68,513","7",6.3,"78"
"2639",48,135,"Ector","47,069","59",8.2,"43"
"2640",48,137,"Edwards","39,359","133",6.3,"76"
"2641",48,139,"Ellis","37,322","153",3.8,"170"
"2642",48,141,"El Paso","31,816","225",3.3,"202"
"2643",48,143,"Erath","32,150","222",8.4,"40"
"2644",48,145,"Falls","33,517","207",7.5,"52"
"2645",48,147,"Fannin","33,958","199",4.9,"114"
"2646",48,149,"Fayette","47,200","58",6.4,"74"
"2647",48,151,"Fisher","42,920","92",-6.8,"247"
"2648",48,153,"Floyd","40,591","116",1.2,"230"
"2649",48,155,"Foard","40,967","109",6.3,"80"
"2650",48,157,"Fort Bend","54,753","27",3.8,"177"
"2651",48,159,"Franklin","38,688","141",6.7,"68"
"2652",48,161,"Freestone","36,255","167",6.3,"79"
"2653",48,163,"Frio","35,084","187",9.2,"34"
"2654",48,165,"Gaines","36,333","164",-6.3,"246"
"2655",48,167,"Galveston","46,917","62",4,"162"
"2656",48,169,"Garza","69,782","6",3.8,"176"
"2657",48,171,"Gillespie","51,224","40",5,"108"
"2658",48,173,"Glasscock","65,970","9",-12.3,"252"
"2659",48,175,"Goliad","40,243","122",6.3,"82"
"2660",48,177,"Gonzales","41,629","103",12.8,"19"
"2661",48,179,"Gray","47,461","56",7.5,"53"
"2662",48,181,"Grayson","37,034","158",3.7,"182"
"2663",48,183,"Gregg","49,913","44",4.3,"142"
"2664",48,185,"Grimes","34,996","188",4.8,"117"
"2665",48,187,"Guadalupe","38,439","142",3.6,"192"
"2666",48,189,"Hale","31,143","232",3.6,"191"
"2667",48,191,"Hall","36,054","174",-7.8,"248"
"2668",48,193,"Hamilton","50,220","43",5.7,"94"
"2669",48,195,"Hansford","75,035","3",18,"10"
"2670",48,197,"Hardeman","37,222","155",4.3,"138"
"2671",48,199,"Hardin","43,262","89",6.9,"60"
"2672",48,201,"Harris","56,896","20",4.3,"143"
"2673",48,203,"Harrison","43,297","86",4.4,"135"
"2674",48,205,"Hartley","53,573","29",21.4,"7"
"2675",48,207,"Haskell","36,268","166",-2.5,"242"
"2676",48,209,"Hays","34,959","189",3.5,"196"
"2677",48,211,"Hemphill","74,072","4",12,"22"
"2678",48,213,"Henderson","35,086","186",4.3,"139"
"2679",48,215,"Hidalgo","23,753","253",3.4,"198"
"2680",48,217,"Hill","36,121","172",5.5,"96"
"2681",48,219,"Hockley","42,167","98",-2.7,"243"
"2682",48,221,"Hood","44,056","83",3.9,"168"
"2683",48,223,"Hopkins","36,572","160",6.7,"65"
"2684",48,225,"Houston","34,720","191",9,"36"
"2685",48,227,"Howard","36,313","165",3,"207"
"2686",48,229,"Hudspeth","27,317","244",6.3,"81"
"2687",48,231,"Hunt","33,312","210",4.1,"155"
"2688",48,233,"Hutchinson","40,463","120",3.7,"185"
"2689",48,235,"Irion","60,959","13",6.8,"64"
"2690",48,237,"Jack","47,543","54",11.2,"26"
"2691",48,239,"Jackson","40,467","119",2.5,"220"
"2692",48,241,"Jasper","37,747","146",6.9,"63"
"2693",48,243,"Jeff Davis","34,495","194",4.6,"125"
"2694",48,245,"Jefferson","39,532","130",6.7,"67"
"2695",48,247,"Jim Hogg","33,296","211",8.3,"41"
"2696",48,249,"Jim Wells","42,782","93",4.4,"134"
"2697",48,251,"Johnson","38,016","144",4.1,"156"
"2698",48,253,"Jones","28,720","241",-0.5,"234"
"2699",48,255,"Karnes","40,545","118",12,"21"
"2700",48,257,"Kaufman","37,348","151",3.8,"174"
"2701",48,259,"Kendall","65,960","10",2.4,"223"
"2702",48,261,"Kenedy","56,300","22",16.9,"13"
"2703",48,263,"Kent","44,827","76",17.2,"12"
"2704",48,265,"Kerr","44,059","82",3.4,"200"
"2705",48,267,"Kimble","41,000","107",2.8,"214"
"2706",48,269,"King","63,985","12",35.1,"2"
"2707",48,271,"Kinney","30,314","235",5.7,"93"
"2708",48,273,"Kleberg","34,148","196",3.3,"203"
"2709",48,275,"Knox","39,229","135",0.3,"233"
"2710",48,277,"Lamar","37,540","149",4.3,"140"
"2711",48,279,"Lamb","36,248","168",3,"208"
"2712",48,281,"Lampasas","46,618","65",2.8,"213"
"2713",48,283,"La Salle","45,591","69",11.3,"24"
"2714",48,285,"Lavaca","43,525","85",5.9,"86"
"2715",48,287,"Lee","43,241","91",4.1,"153"
"2716",48,289,"Leon","40,093","124",9.3,"32"
"2717",48,291,"Liberty","34,839","190",4,"164"
"2718",48,293,"Limestone","33,551","204",5.9,"88"
"2719",48,295,"Lipscomb","46,304","66",4.5,"127"
"2720",48,297,"Live Oak","44,484","79",5.1,"107"
"2721",48,299,"Llano","39,508","131",8,"46"
"2722",48,301,"Loving","33,453","208",52.3,"1"
"2723",48,303,"Lubbock","37,644","147",3.6,"193"
"2724",48,305,"Lynn","31,026","233",-27.3,"254"
"2725",48,307,"McCulloch","42,574","94",2.6,"218"
"2726",48,309,"McLennan","35,467","182",4,"158"
"2727",48,311,"McMullen","71,176","5",1.1,"231"
"2728",48,313,"Madison","31,177","230",8,"47"
"2729",48,315,"Marion","34,591","193",6.3,"77"
"2730",48,317,"Martin","49,193","49",-1.3,"237"
"2731",48,319,"Mason","39,689","129",8.2,"44"
"2732",48,321,"Matagorda","37,324","152",3.3,"201"
"2733",48,323,"Maverick","25,490","248",4.8,"118"
"2734",48,325,"Medina","35,478","180",3.7,"179"
"2735",48,327,"Menard","33,538","206",7.8,"49"
"2736",48,329,"Midland","96,463","2",7,"59"
"2737",48,331,"Milam","37,276","154",4.3,"137"
"2738",48,333,"Mills","35,472","181",8.6,"39"
"2739",48,335,"Mitchell","31,964","224",-0.9,"235"
"2740",48,337,"Montague","49,513","47",7.4,"54"
"2741",48,339,"Montgomery","55,849","24",3.7,"178"
"2742",48,341,"Moore","37,604","148",10.8,"28"
"2743",48,343,"Morris","37,831","145",2.3,"224"
"2744",48,345,"Motley","36,247","169",5.5,"97"
"2745",48,347,"Nacogdoches","32,337","221",5.9,"87"
"2746",48,349,"Navarro","35,276","184",4.2,"145"
"2747",48,351,"Newton","28,802","240",6.9,"61"
"2748",48,353,"Nolan","36,501","162",4.2,"146"
"2749",48,355,"Nueces","42,439","96",4,"161"
"2750",48,357,"Ochiltree","60,573","14",14,"16"
"2751",48,359,"Oldham","50,645","41",25.2,"4"
"2752",48,361,"Orange","39,933","127",6.6,"70"
"2753",48,363,"Palo Pinto","36,560","161",4.4,"133"
"2754",48,365,"Panola","44,173","81",5.8,"92"
"2755",48,367,"Parker","48,118","51",3.6,"189"
"2756",48,369,"Parmer","46,800","63",19.1,"8"
"2757",48,371,"Pecos","32,710","216",7.7,"51"
"2758",48,373,"Polk","36,102","173",2.8,"212"
"2759",48,375,"Potter","40,706","113",5.2,"104"
"2760",48,377,"Presidio","32,614","218",-1.4,"238"
"2761",48,379,"Rains","31,775","227",5,"110"
"2762",48,381,"Randall","41,938","101",5.2,"105"
"2763",48,383,"Reagan","59,221","17",4.6,"124"
"2764",48,385,"Real","27,896","243",2.7,"217"
"2765",48,387,"Red River","35,219","185",8.1,"45"
"2766",48,389,"Reeves","27,247","245",9,"35"
"2767",48,391,"Refugio","45,306","73",4.2,"147"
"2768",48,393,"Roberts","45,578","70",6.6,"71"
"2769",48,395,"Robertson","44,251","80",5.2,"103"
"2770",48,397,"Rockwall","50,460","42",3.6,"188"
"2771",48,399,"Runnels","36,152","170",0.4,"232"
"2772",48,401,"Rusk","35,633","179",4.4,"136"
"2773",48,403,"Sabine","34,318","195",4.8,"115"
"2774",48,405,"San Augustine","32,516","219",7,"57"
"2775",48,407,"San Jacinto","31,607","229",5.5,"98"
"2776",48,409,"San Patricio","38,920","140",3.2,"205"
"2777",48,411,"San Saba","34,718","192",9.2,"33"
"2778",48,413,"Schleicher","44,732","77",13.3,"17"
"2779",48,415,"Scurry","51,998","37",4.1,"152"
"2780",48,417,"Shackelford","97,227","1",8.8,"38"
"2781",48,419,"Shelby","40,083","125",10.6,"30"
"2782",48,421,"Sherman","65,049","11",26.1,"3"
"2783",48,423,"Smith","43,249","90",3.9,"169"
"2784",48,425,"Somervell","40,991","108",3.8,"175"
"2785",48,427,"Starr","23,215","254",4.3,"144"
"2786",48,429,"Stephens","53,179","31",5.8,"91"
"2787",48,431,"Sterling","53,564","30",1.8,"226"
"2788",48,433,"Stonewall","52,132","35",13.3,"18"
"2789",48,435,"Sutton","66,362","8",12.7,"20"
"2790",48,437,"Swisher","41,310","106",18.5,"9"
"2791",48,439,"Tarrant","46,169","67",4,"160"
"2792",48,441,"Taylor","42,318","97",4.5,"131"
"2793",48,443,"Terrell","55,079","25",5.4,"99"
"2794",48,445,"Terry","33,826","201",-8.5,"249"
"2795",48,447,"Throckmorton","51,935","38",10.6,"29"
"2796",48,449,"Titus","31,171","231",6.5,"72"
"2797",48,451,"Tom Green","42,114","99",3.7,"181"
"2798",48,453,"Travis","54,145","28",3.6,"190"
"2799",48,455,"Trinity","31,769","228",4.5,"129"
"2800",48,457,"Tyler","30,191","236",5.4,"100"
"2801",48,459,"Upshur","35,427","183",4,"157"
"2802",48,461,"Upton","60,551","15",8.9,"37"
"2803",48,463,"Uvalde","34,086","197",2.7,"216"
"2804",48,465,"Val Verde","33,017","213",4.6,"123"
"2805",48,467,"Van Zandt","33,402","209",3.7,"184"
"2806",48,469,"Victoria","47,419","57",5.4,"101"
"2807",48,471,"Walker","25,534","247",4.4,"132"
"2808",48,473,"Waller","34,078","198",3.1,"206"
"2809",48,475,"Ward","48,094","52",6.7,"66"
"2810",48,477,"Washington","49,365","48",4.9,"112"
"2811",48,479,"Webb","28,355","242",3.2,"204"
"2812",48,481,"Wharton","40,869","110",2.5,"221"
"2813",48,483,"Wheeler","52,127","36",11.1,"27"
"2814",48,485,"Wichita","40,593","115",3.5,"197"
"2815",48,487,"Wilbarger","39,075","137",3.5,"195"
"2816",48,489,"Willacy","25,480","249",14.6,"14"
"2817",48,491,"Williamson","38,938","139",3.8,"173"
"2818",48,493,"Wilson","39,301","134",3.9,"167"
"2819",48,495,"Winkler","40,441","121",7.1,"56"
"2820",48,497,"Wise","42,087","100",4.7,"122"
"2821",48,499,"Wood","33,703","202",6,"85"
"2822",48,501,"Yoakum","44,554","78",-1.2,"236"
"2823",48,503,"Young","51,473","39",5.8,"90"
"2824",48,505,"Zapata","32,037","223",3.6,"187"
"2825",48,507,"Zavala","23,952","251",4.2,"149"
"2828",49,1,"Beaver","36,622","10",3.3,"14"
"2829",49,3,"Box Elder","32,208","18",3.6,"10"
"2830",49,5,"Cache","30,428","21",3.7,"9"
"2831",49,7,"Carbon","33,837","14",3.4,"13"
"2832",49,9,"Daggett","50,523","2",2.4,"24"
"2833",49,11,"Davis","38,770","8",2.8,"22"
"2834",49,13,"Duchesne","39,574","6",4.8,"5"
"2835",49,15,"Emery","30,676","20",3.6,"11"
"2836",49,17,"Garfield","32,829","15",3.8,"8"
"2837",49,19,"Grand","40,844","5",2.6,"23"
"2838",49,21,"Iron","26,774","26",4.7,"6"
"2839",49,23,"Juab","29,871","23",4.5,"7"
"2840",49,25,"Kane","34,943","11",5.8,"3"
"2841",49,27,"Millard","32,608","16",1.8,"28"
"2842",49,29,"Morgan","43,111","3",2.2,"26"
"2843",49,31,"Piute","25,456","28",5.4,"4"
"2844",49,33,"Rich","39,190","7",8,"2"
"2845",49,35,"Salt Lake","42,535","4",3.1,"18"
"2846",49,37,"San Juan","23,244","29",-3.2,"29"
"2847",49,39,"Sanpete","25,458","27",3.2,"16"
"2848",49,41,"Sevier","29,793","24",3.4,"12"
"2849",49,43,"Summit","96,766","1",2.9,"21"
"2850",49,45,"Tooele","31,398","19",2.9,"20"
"2851",49,47,"Uintah","34,629","13",1.8,"27"
"2852",49,49,"Utah","32,274","17",3.2,"15"
"2853",49,51,"Wasatch","38,624","9",2.3,"25"
"2854",49,53,"Washington","29,659","25",3,"19"
"2855",49,55,"Wayne","30,208","22",8.8,"1"
"2856",49,57,"Weber","34,938","12",3.1,"17"
"2859",50,1,"Addison","44,016","9",4.2,"6"
"2860",50,3,"Bennington","45,874","5",4.2,"5"
"2861",50,5,"Caledonia","37,471","13",4.2,"4"
"2862",50,7,"Chittenden","51,871","1",2.6,"14"
"2863",50,9,"Essex","34,424","14",3.2,"12"
"2864",50,11,"Franklin","41,578","10",4.6,"3"
"2865",50,13,"Grand Isle","49,865","2",3.4,"11"
"2866",50,15,"Lamoille","45,314","7",3.9,"7"
"2867",50,17,"Orange","40,861","11",4.9,"1"
"2868",50,19,"Orleans","40,163","12",4.8,"2"
"2869",50,21,"Rutland","45,726","6",3.1,"13"
"2870",50,23,"Washington","49,043","3",3.4,"10"
"2871",50,25,"Windham","44,145","8",3.5,"9"
"2872",50,27,"Windsor","49,010","4",3.9,"8"
"2875",51,1,"Accomack","36,960","59",2.8,"53"
"2876",51,7,"Amelia","40,376","41",2.5,"70"
"2877",51,9,"Amherst","32,869","84",3.8,"22"
"2878",51,11,"Appomattox","33,553","76",2.9,"50"
"2879",51,13,"Arlington","83,170","2",2.7,"64"
"2880",51,17,"Bath","46,363","25",4.3,"11"
"2881",51,19,"Bedford","41,307","38",3.1,"42"
"2882",51,21,"Bland","31,664","87",3.5,"32"
"2883",51,23,"Botetourt","45,055","30",3.1,"44"
"2884",51,25,"Brunswick","30,932","91",4.9,"5"
"2885",51,27,"Buchanan","35,459","65",1.8,"92"
"2886",51,29,"Buckingham","28,038","102",4.7,"8"
"2887",51,33,"Caroline","37,600","57",1.4,"98"
"2888",51,36,"Charles City","39,938","43",3,"45"
"2889",51,37,"Charlotte","30,915","92",2.5,"67"
"2890",51,41,"Chesterfield","47,481","21",2.8,"56"
"2891",51,43,"Clarke","54,203","10",2.7,"63"
"2892",51,45,"Craig","33,756","74",2.2,"85"
"2893",51,47,"Culpeper","39,847","44",2.3,"78"
"2894",51,49,"Cumberland","32,369","86",3.8,"21"
"2895",51,51,"Dickenson","28,182","101",1.6,"96"
"2896",51,57,"Essex","37,669","56",1.6,"95"
"2897",51,61,"Fauquier","61,982","6",2.4,"71"
"2898",51,63,"Floyd","33,330","78",3.7,"27"
"2899",51,65,"Fluvanna","37,095","58",4.1,"16"
"2900",51,67,"Franklin","34,586","70",3.7,"25"
"2901",51,71,"Giles","34,874","66",3.7,"24"
"2902",51,73,"Gloucester","43,704","33",2.8,"59"
"2903",51,75,"Goochland","85,363","1",2.3,"81"
"2904",51,77,"Grayson","29,657","97",5,"4"
"2905",51,79,"Greene","36,873","60",4.3,"13"
"2906",51,83,"Halifax","32,970","83",3.5,"31"
"2907",51,85,"Hanover","51,194","12",2.8,"52"
"2908",51,87,"Henrico","49,814","15",2.8,"58"
"2909",51,91,"Highland","44,403","32",4.3,"12"
"2910",51,93,"Isle of Wight","49,471","17",2,"87"
"2911",51,97,"King and Queen","36,571","62",0.8,"105"
"2912",51,99,"King George","47,244","22",2.4,"72"
"2913",51,101,"King William","39,726","45",1.7,"93"
"2914",51,103,"Lancaster","49,233","18",1.7,"94"
"2915",51,105,"Lee","27,137","104",0.8,"104"
"2916",51,107,"Loudoun","67,384","5",2,"89"
"2917",51,109,"Louisa","46,478","24",4.8,"6"
"2918",51,111,"Lunenburg","30,194","96",5.7,"1"
"2919",51,113,"Madison","41,194","39",3.2,"40"
"2920",51,115,"Mathews","50,657","14",4.2,"15"
"2921",51,117,"Mecklenburg","33,158","82",3.2,"38"
"2922",51,119,"Middlesex","42,417","36",2.3,"77"
"2923",51,125,"Nelson","42,403","37",3.9,"20"
"2924",51,127,"New Kent","49,814","15",2.3,"83"
"2925",51,131,"Northampton","35,987","64",2,"91"
"2926",51,133,"Northumberland","42,435","35",4.2,"14"
"2927",51,135,"Nottoway","34,170","72",3.1,"41"
"2928",51,137,"Orange","39,190","48",1,"101"
"2929",51,139,"Page","34,140","73",3.7,"26"
"2930",51,141,"Patrick","29,257","99",4.7,"7"
"2931",51,145,"Powhatan","45,182","29",3.2,"39"
"2932",51,147,"Prince Edward","26,793","105",2.3,"82"
"2933",51,155,"Pulaski","34,747","69",3.9,"19"
"2934",51,157,"Rappahannock","56,736","9",4,"17"
"2935",51,159,"Richmond","30,872","93",2.3,"80"
"2936",51,167,"Russell","30,705","94",2,"90"
"2937",51,169,"Scott","29,347","98",3.3,"36"
"2938",51,171,"Shenandoah","37,896","55",3.5,"33"
"2939",51,173,"Smyth","31,425","90",5.2,"2"
"2940",51,179,"Stafford","48,414","19",2.5,"69"
"2941",51,181,"Surry","38,596","50",0.8,"103"
"2942",51,183,"Sussex","27,597","103",1.4,"97"
"2943",51,185,"Tazewell","33,174","81",2.1,"86"
"2944",51,187,"Warren","40,118","42",2.4,"74"
"2945",51,193,"Westmoreland","38,508","53",2.8,"55"
"2946",51,197,"Wythe","33,237","79",4.6,"10"
"2984",53,1,"Adams","37,405","27",0,"38"
"2985",53,3,"Asotin","39,503","18",4.6,"20"
"2986",53,5,"Benton","40,956","15",2.3,"32"
"2987",53,7,"Chelan","42,754","12",5.1,"12"
"2988",53,9,"Clallam","39,416","20",4.2,"25"
"2989",53,11,"Clark","43,153","9",4.2,"24"
"2990",53,13,"Columbia","42,568","13",1.6,"35"
"2991",53,15,"Cowlitz","38,135","23",4.9,"14"
"2992",53,17,"Douglas","33,279","36",3.4,"29"
"2993",53,19,"Ferry","30,680","39",6.3,"4"
"2994",53,21,"Franklin","31,228","38",3.4,"28"
"2995",53,23,"Garfield","39,436","19",0.4,"36"
"2996",53,25,"Grant","34,438","32",2.1,"34"
"2997",53,27,"Grays Harbor","34,326","33",6.7,"1"
"2998",53,29,"Island","46,608","3",4.8,"16"
"2999",53,31,"Jefferson","43,311","8",4.3,"23"
"3000",53,33,"King","68,877","1",4.4,"22"
"3001",53,35,"Kitsap","46,573","4",5.3,"10"
"3002",53,37,"Kittitas","37,761","24",2.3,"33"
"3003",53,39,"Klickitat","45,594","5",4.6,"21"
"3004",53,41,"Lewis","36,276","29",6.6,"2"
"3005",53,43,"Lincoln","41,877","14",-3.1,"39"
"3006",53,45,"Mason","35,732","30",5.7,"7"
"3007",53,47,"Okanogan","37,562","26",5.9,"6"
"3008",53,49,"Pacific","39,374","21",5.2,"11"
"3009",53,51,"Pend Oreille","33,530","35",5.4,"9"
"3010",53,53,"Pierce","43,613","7",4.8,"15"
"3011",53,55,"San Juan","59,831","2",3.8,"27"
"3012",53,57,"Skagit","42,829","11",4.7,"18"
"3013",53,59,"Skamania","36,999","28",4.9,"13"
"3014",53,61,"Snohomish","44,967","6",4.8,"17"
"3015",53,63,"Spokane","39,067","22",4.1,"26"
"3016",53,65,"Stevens","33,088","37",5.6,"8"
"3017",53,67,"Thurston","42,994","10",4.7,"19"
"3018",53,69,"Wahkiakum","35,534","31",6.1,"5"
"3019",53,71,"Walla Walla","39,648","17",3.2,"31"
"3020",53,73,"Whatcom","40,840","16",3.2,"30"
"3021",53,75,"Whitman","33,883","34",0.1,"37"
"3022",53,77,"Yakima","37,630","25",6.4,"3"
"3025",54,1,"Barbour","29,702","41",3.4,"17"
"3026",54,3,"Berkeley","35,836","15",2.3,"39"
"3027",54,5,"Boone","31,526","32",2.5,"35"
"3028",54,7,"Braxton","28,315","47",1.1,"51"
"3029",54,9,"Brooke","36,225","13",3.8,"12"
"3030",54,11,"Cabell","37,481","10",2.4,"36"
"3031",54,13,"Calhoun","28,424","46",7.3,"1"
"3032",54,15,"Clay","27,555","48",3.8,"13"
"3033",54,17,"Doddridge","20,757","55",-0.9,"54"
"3034",54,19,"Fayette","30,314","37",1.3,"48"
"3035",54,21,"Gilmer","26,457","54",5.4,"3"
"3036",54,23,"Grant","31,789","31",4.4,"10"
"3037",54,25,"Greenbrier","34,966","18",3.2,"20"
"3038",54,27,"Hampshire","29,944","38",2.4,"37"
"3039",54,29,"Hancock","35,814","16",3,"25"
"3040",54,31,"Hardy","28,548","45",2.9,"26"
"3041",54,33,"Harrison","43,048","4",4.4,"11"
"3042",54,35,"Jackson","33,560","22",2.5,"32"
"3043",54,37,"Jefferson","44,160","2",2.3,"38"
"3044",54,39,"Kanawha","44,039","3",3.1,"23"
"3045",54,41,"Lewis","36,695","12",3.2,"21"
"3046",54,43,"Lincoln","27,096","49",2.7,"30"
"3047",54,45,"Logan","33,446","24",2.7,"29"
"3048",54,47,"McDowell","27,024","50",-0.8,"53"
"3049",54,49,"Marion","38,756","8",2.5,"33"
"3050",54,51,"Marshall","40,005","7",6,"2"
"3051",54,53,"Mason","28,654","43",1.6,"43"
"3052",54,55,"Mercer","33,542","23",1.2,"50"
"3053",54,57,"Mineral","35,599","17",3.7,"15"
"3054",54,59,"Mingo","29,896","39",-5.9,"55"
"3055",54,61,"Monongalia","40,343","6",2.7,"28"
"3056",54,63,"Monroe","28,577","44",3.7,"14"
"3057",54,65,"Morgan","32,212","28",3.2,"22"
"3058",54,67,"Nicholas","32,557","27",2.7,"31"
"3059",54,69,"Ohio","44,621","1",4.6,"8"
"3060",54,71,"Pendleton","34,519","19",3.4,"18"
"3061",54,73,"Pleasants","38,707","9",5.1,"6"
"3062",54,75,"Pocahontas","33,690","21",5.1,"5"
"3063",54,77,"Preston","32,802","25",2.8,"27"
"3064",54,79,"Putnam","41,160","5",1.9,"40"
"3065",54,81,"Raleigh","36,180","14",1.4,"46"
"3066",54,83,"Randolph","32,022","29",2.5,"34"
"3067",54,85,"Ritchie","31,314","34",5.1,"4"
"3068",54,87,"Roane","30,672","36",1.7,"41"
"3069",54,89,"Summers","26,714","52",1.4,"45"
"3070",54,91,"Taylor","34,375","20",3,"24"
"3071",54,93,"Tucker","31,818","30",5.1,"7"
"3072",54,95,"Tyler","31,415","33",1.6,"44"
"3073",54,97,"Upshur","31,182","35",1.6,"42"
"3074",54,99,"Wayne","29,767","40",3.3,"19"
"3075",54,101,"Webster","26,692","53",1.4,"47"
"3076",54,103,"Wetzel","32,672","26",3.5,"16"
"3077",54,105,"Wirt","26,888","51",1.2,"49"
"3078",54,107,"Wood","37,104","11",4.5,"9"
"3079",54,109,"Wyoming","28,962","42",0.4,"52"
"3082",55,1,"Adams","38,097","55",3.5,"41"
"3083",55,3,"Ashland","34,292","69",2.2,"65"
"3084",55,5,"Barron","43,948","13",6,"4"
"3085",55,7,"Bayfield","39,945","40",3.5,"39"
"3086",55,9,"Brown","45,704","8",3.3,"45"
"3087",55,11,"Buffalo","44,893","11",4.7,"20"
"3088",55,13,"Burnett","37,966","57",3.2,"49"
"3089",55,15,"Calumet","44,305","12",4.5,"24"
"3090",55,17,"Chippewa","40,924","32",5,"14"
"3091",55,19,"Clark","36,917","59",7.9,"1"
"3092",55,21,"Columbia","43,393","16",1.5,"69"
"3093",55,23,"Crawford","37,047","58",4.1,"33"
"3094",55,25,"Dane","51,523","3",1.9,"66"
"3095",55,27,"Dodge","39,816","41",3.3,"46"
"3096",55,29,"Door","50,276","4",3.2,"50"
"3097",55,31,"Douglas","36,697","61",4.2,"31"
"3098",55,33,"Dunn","35,640","65",5.4,"10"
"3099",55,35,"Eau Claire","42,818","19",4.4,"28"
"3100",55,37,"Florence","40,094","39",4.6,"22"
"3101",55,39,"Fond du Lac","42,434","22",4.4,"29"
"3102",55,41,"Forest","34,585","68",4.2,"32"
"3103",55,43,"Grant","38,237","54",1.1,"70"
"3104",55,45,"Green","43,254","17",1.6,"68"
"3105",55,47,"Green Lake","43,544","15",2.8,"60"
"3106",55,49,"Iowa","42,374","23",3.2,"51"
"3107",55,51,"Iron","46,905","6",4.7,"18"
"3108",55,53,"Jackson","40,994","31",5.1,"13"
"3109",55,55,"Jefferson","39,495","47",3.5,"42"
"3110",55,57,"Juneau","36,256","63",4.6,"23"
"3111",55,59,"Kenosha","39,748","43",3.1,"56"
"3112",55,61,"Kewaunee","42,152","25",6.1,"3"
"3113",55,63,"La Crosse","42,314","24",3.3,"47"
"3114",55,65,"Lafayette","41,818","26",-4.6,"72"
"3115",55,67,"Langlade","39,355","49",4,"38"
"3116",55,69,"Lincoln","38,486","53",4.8,"16"
"3117",55,71,"Manitowoc","42,519","20",5.3,"11"
"3118",55,73,"Marathon","42,941","18",5.2,"12"
"3119",55,75,"Marinette","39,593","45",4.4,"30"
"3120",55,77,"Marquette","35,432","67",3.2,"52"
"3121",55,78,"Menominee","25,919","72",-0.1,"71"
"3122",55,79,"Milwaukee","41,507","27",3.2,"53"
"3123",55,81,"Monroe","36,074","64",4,"36"
"3124",55,83,"Oconto","39,713","44",2.2,"63"
"3125",55,85,"Oneida","45,061","10",4,"37"
"3126",55,87,"Outagamie","43,665","14",3.1,"57"
"3127",55,89,"Ozaukee","71,126","1",3.2,"54"
"3128",55,91,"Pepin","41,395","29",5.5,"7"
"3129",55,93,"Pierce","40,129","38",4.5,"26"
"3130",55,95,"Polk","39,807","42",5.5,"8"
"3131",55,97,"Portage","39,519","46",4,"35"
"3132",55,99,"Price","39,454","48",5.4,"9"
"3133",55,101,"Racine","41,398","28",3.1,"58"
"3134",55,103,"Richland","37,994","56",5.6,"6"
"3135",55,105,"Rock","38,713","52",1.6,"67"
"3136",55,107,"Rusk","33,424","71",6.6,"2"
"3137",55,109,"St. Croix","45,139","9",4.6,"21"
"3138",55,111,"Sauk","40,745","34",2.7,"61"
"3139",55,113,"Sawyer","39,154","51",2.2,"64"
