"state_fips","county_fips","STNAME","CTYNAME","YEAR","TOT_POP","WA","BA","IA","AA","Na","NH","H"
38,31,"North Dakota","Foster County",3,3343,3295,4,22,3,0,3315,28
38,33,"North Dakota","Golden Valley County",3,1679,1644,10,12,1,2,1640,39
38,35,"North Dakota","Grand Forks County",3,66943,60846,1463,1732,1326,43,64916,2027
38,37,"North Dakota","Grant County",3,2389,2321,1,29,3,0,2381,8
38,39,"North Dakota","Griggs County",3,2407,2387,7,7,4,0,2399,8
38,41,"North Dakota","Hettinger County",3,2472,2376,7,54,1,3,2460,12
38,43,"North Dakota","Kidder County",3,2439,2387,6,18,22,0,2371,68
38,45,"North Dakota","LaMoure County",3,4129,4076,7,17,6,0,4093,36
38,47,"North Dakota","Logan County",3,1999,1973,2,9,5,0,1989,10
38,49,"North Dakota","McHenry County",3,5395,5290,8,34,17,0,5308,87
38,51,"North Dakota","McIntosh County",3,2816,2771,6,12,11,0,2779,37
38,53,"North Dakota","McKenzie County",3,6395,4865,8,1404,20,2,6262,133
38,55,"North Dakota","McLean County",3,8991,8204,8,628,11,2,8876,115
38,57,"North Dakota","Mercer County",3,8411,8070,18,202,25,12,8283,128
38,59,"North Dakota","Morton County",3,27565,25885,141,1035,57,26,27155,410
38,61,"North Dakota","Mountrail County",3,7725,5098,22,2406,15,1,7436,289
38,63,"North Dakota","Nelson County",3,3118,3030,9,32,7,1,3084,34
38,65,"North Dakota","Oliver County",3,1833,1783,4,29,4,0,1815,18
38,67,"North Dakota","Pembina County",3,7396,7116,24,148,13,2,7203,193
38,69,"North Dakota","Pierce County",3,4361,4121,21,183,3,0,4316,45
38,71,"North Dakota","Ramsey County",3,11445,10071,41,992,49,7,11309,136
38,73,"North Dakota","Ransom County",3,5431,5317,19,24,20,3,5365,66
38,75,"North Dakota","Renville County",3,2476,2429,2,12,5,0,2449,27
38,77,"North Dakota","Richland County",3,16317,15518,115,364,92,9,16034,283
38,79,"North Dakota","Rolette County",3,13993,2845,21,10817,17,1,13854,139
38,81,"North Dakota","Sargent County",3,3805,3739,3,20,11,4,3756,49
38,83,"North Dakota","Sheridan County",3,1311,1278,4,12,2,1,1296,15
38,85,"North Dakota","Sioux County",3,4146,544,7,3477,3,1,4062,84
38,87,"North Dakota","Slope County",3,727,710,0,15,0,0,715,12
38,89,"North Dakota","Stark County",3,24353,23292,217,247,309,11,23881,472
38,91,"North Dakota","Steele County",3,1974,1935,3,23,2,0,1955,19
38,93,"North Dakota","Stutsman County",3,21114,20294,153,318,111,17,20745,369
38,95,"North Dakota","Towner County",3,2238,2165,2,55,1,0,2226,12
38,97,"North Dakota","Traill County",3,8113,7886,45,70,21,2,7899,214
38,99,"North Dakota","Walsh County",3,11095,10723,32,185,36,4,10129,966
38,101,"North Dakota","Ward County",3,62090,56534,1628,1657,646,93,60154,1936
38,103,"North Dakota","Wells County",3,4197,4148,4,14,4,1,4176,21
38,105,"North Dakota","Williams County",3,22573,20885,72,905,87,5,22109,464
39,1,"Ohio","Adams County",3,28568,27971,96,112,34,2,28323,245
39,3,"Ohio","Allen County",3,106364,89923,12816,232,793,19,103834,2530
39,5,"Ohio","Ashland County",3,53329,52006,405,102,283,44,52816,513
39,7,"Ohio","Ashtabula County",3,101409,95064,3678,292,401,33,97959,3450
39,9,"Ohio","Athens County",3,65218,60003,1844,213,1825,17,64163,1055
39,11,"Ohio","Auglaize County",3,45936,45094,157,92,172,24,45376,560
39,13,"Ohio","Belmont County",3,70290,66243,2822,91,264,10,69859,431
39,15,"Ohio","Brown County",3,44886,43882,379,79,113,3,44609,277
39,17,"Ohio","Butler County",3,369056,323559,27874,1016,9186,386,354304,14752
39,19,"Ohio","Carroll County",3,28804,28233,146,80,59,2,28560,244
39,21,"Ohio","Champaign County",3,40074,38109,924,149,169,13,39619,455
39,23,"Ohio","Clark County",3,138227,121302,12248,395,886,73,134395,3832
39,25,"Ohio","Clermont County",3,197638,190334,2371,431,1963,71,194724,2914
39,27,"Ohio","Clinton County",3,41892,39870,945,102,215,18,41336,556
39,29,"Ohio","Columbiana County",3,107843,103426,2501,234,337,30,106478,1365
39,31,"Ohio","Coshocton County",3,36914,35909,394,84,105,6,36630,284
39,33,"Ohio","Crawford County",3,43778,42723,389,63,158,9,43245,533
39,35,"Ohio","Cuyahoga County",3,1278172,832778,384868,3239,33760,463,1216811,61361
39,37,"Ohio","Darke County",3,52958,51999,247,82,160,7,52316,642
39,39,"Ohio","Defiance County",3,39106,37553,792,133,129,11,35670,3436
39,41,"Ohio","Delaware County",3,175108,158096,5974,311,7747,62,171401,3707
39,43,"Ohio","Erie County",3,77013,67631,6683,243,484,22,74377,2636
39,45,"Ohio","Fairfield County",3,146391,132743,8933,322,1671,61,143852,2539
39,47,"Ohio","Fayette County",3,29017,27691,618,69,166,9,28488,529
39,49,"Ohio","Franklin County",3,1166107,830832,252123,3863,46450,907,1110143,55964
39,51,"Ohio","Fulton County",3,42660,41695,207,151,192,7,39292,3368
39,53,"Ohio","Gallia County",3,31057,29470,838,122,147,2,30771,286
39,55,"Ohio","Geauga County",3,93422,90792,1223,78,581,11,92418,1004
39,57,"Ohio","Greene County",3,161614,140538,11776,466,4831,104,158141,3473
39,59,"Ohio","Guernsey County",3,40102,38584,617,103,112,10,39752,350
39,61,"Ohio","Hamilton County",3,802298,559250,207502,2097,16674,819,781546,20752
39,63,"Ohio","Hancock County",3,74674,70866,1236,207,1291,15,71297,3377
39,65,"Ohio","Hardin County",3,32102,31150,271,56,202,17,31691,411
39,67,"Ohio","Harrison County",3,15840,15215,335,25,22,2,15762,78
39,69,"Ohio","Henry County",3,28102,27525,124,107,114,2,26237,1865
39,71,"Ohio","Highland County",3,43598,42134,609,119,107,4,43284,314
39,73,"Ohio","Hocking County",3,29466,28756,237,100,54,9,29264,202
39,75,"Ohio","Holmes County",3,42467,42014,135,31,47,19,42126,341
39,77,"Ohio","Huron County",3,59599,57741,674,129,203,16,56247,3352
39,79,"Ohio","Jackson County",3,33238,32366,197,115,112,12,32960,278
39,81,"Ohio","Jefferson County",3,69613,64145,3909,100,302,13,68830,783
39,83,"Ohio","Knox County",3,61095,59386,510,125,376,16,60345,750
39,85,"Ohio","Lake County",3,229993,216111,7615,385,2689,48,222083,7910
39,87,"Ohio","Lawrence County",3,62445,59959,1303,129,250,5,61997,448
39,89,"Ohio","Licking County",3,166707,156155,5813,491,1284,45,164358,2349
39,91,"Ohio","Logan County",3,45774,43791,755,115,254,16,45238,536
39,93,"Ohio","Lorain County",3,301478,262952,26783,1057,2977,171,276069,25409
39,95,"Ohio","Lucas County",3,441599,335762,85347,1725,7015,187,414516,27083
39,97,"Ohio","Madison County",3,43412,39566,2869,112,249,11,42789,623
39,99,"Ohio","Mahoning County",3,238406,193568,38230,575,1742,79,227189,11217
39,101,"Ohio","Marion County",3,66450,60993,3879,147,349,38,64945,1505
39,103,"Ohio","Medina County",3,172493,166524,2066,255,1736,20,169707,2786
39,105,"Ohio","Meigs County",3,23724,23152,212,55,53,1,23606,118
39,107,"Ohio","Mercer County",3,40767,39944,119,103,192,72,40144,623
39,109,"Ohio","Miami County",3,102456,97176,2131,200,1249,16,101099,1357
39,111,"Ohio","Monroe County",3,14583,14319,60,19,19,2,14522,61
39,113,"Ohio","Montgomery County",3,536175,399991,112929,1361,9651,231,523889,12286
39,115,"Ohio","Morgan County",3,15053,14067,436,54,22,0,14960,93
39,117,"Ohio","Morrow County",3,34833,34119,136,46,94,9,34446,387
39,119,"Ohio","Muskingum County",3,86185,80292,3345,194,303,17,85534,651
39,121,"Ohio","Noble County",3,14629,14082,370,43,21,3,14577,52
39,123,"Ohio","Ottawa County",3,41408,40416,349,74,116,7,39638,1770
39,125,"Ohio","Paulding County",3,19583,19012,190,76,43,4,18749,834
39,127,"Ohio","Perry County",3,36037,35340,107,91,41,9,35842,195
39,129,"Ohio","Pickaway County",3,55725,52853,1877,109,225,11,55119,606
39,131,"Ohio","Pike County",3,28736,27798,269,152,56,4,28531,205
39,133,"Ohio","Portage County",3,161355,149295,6758,303,2397,44,159247,2108
39,135,"Ohio","Preble County",3,42188,41261,183,101,184,3,41930,258
39,137,"Ohio","Putnam County",3,34448,33931,143,109,84,5,32547,1901
39,139,"Ohio","Richland County",3,124175,109105,11719,243,823,38,122430,1745
39,141,"Ohio","Ross County",3,78126,71090,4892,225,322,8,77366,760
39,143,"Ohio","Sandusky County",3,60907,57542,1771,185,209,7,55450,5457
39,145,"Ohio","Scioto County",3,79531,75361,2168,433,259,10,78638,893
39,147,"Ohio","Seneca County",3,56631,53865,1376,116,347,17,54104,2527
39,149,"Ohio","Shelby County",3,49348,46980,954,88,444,48,48691,657
39,151,"Ohio","Stark County",3,375398,334677,28829,1074,2841,107,369381,6017
39,153,"Ohio","Summit County",3,541612,438550,78806,1075,12177,172,532862,8750
39,155,"Ohio","Trumbull County",3,209897,187436,17537,385,1010,44,207058,2839
39,157,"Ohio","Tuscarawas County",3,92546,89936,744,337,294,214,90774,1772
39,159,"Ohio","Union County",3,52391,48849,1262,124,1460,20,51719,672
39,161,"Ohio","Van Wert County",3,28673,27955,261,57,69,3,27939,734
39,163,"Ohio","Vinton County",3,13417,13150,36,50,25,1,13344,73
39,165,"Ohio","Warren County",3,213485,194458,7099,369,8548,109,208651,4834
39,167,"Ohio","Washington County",3,61691,59640,683,134,357,15,61217,474
39,169,"Ohio","Wayne County",3,114501,110135,1762,200,891,31,112686,1815
39,171,"Ohio","Williams County",3,37529,36478,381,101,217,7,36129,1400
39,173,"Ohio","Wood County",3,125942,118601,3148,319,2013,48,120208,5734
39,175,"Ohio","Wyandot County",3,22583,22148,46,37,149,4,22067,516
40,1,"Oklahoma","Adair County",3,22720,10045,67,10174,132,1,21513,1207
40,3,"Oklahoma","Alfalfa County",3,5628,5101,233,171,16,1,5398,230
40,5,"Oklahoma","Atoka County",3,14151,10538,538,2018,54,7,13741,410
40,7,"Oklahoma","Beaver County",3,5648,5388,43,91,11,0,4510,1138
40,9,"Oklahoma","Beckham County",3,22035,19731,903,681,205,2,19423,2612
40,11,"Oklahoma","Blaine County",3,9903,8180,311,997,28,2,9071,832
40,13,"Oklahoma","Bryan County",3,42647,33074,688,5667,224,13,40522,2125
40,15,"Oklahoma","Caddo County",3,29671,19433,831,7581,73,16,26641,3030
40,17,"Oklahoma","Canadian County",3,116348,99448,3082,5858,3573,80,108419,7929
40,19,"Oklahoma","Carter County",3,47778,36556,3292,4401,525,30,45244,2534
40,21,"Oklahoma","Cherokee County",3,47138,25653,638,16307,298,19,44167,2971
40,23,"Oklahoma","Choctaw County",3,15229,9990,1667,2549,44,1,14794,435
40,25,"Oklahoma","Cimarron County",3,2456,2385,6,22,7,0,1938,518
40,27,"Oklahoma","Cleveland County",3,256844,209336,11273,12516,10087,282,238641,18203
40,29,"Oklahoma","Coal County",3,5903,4406,28,1004,10,0,5749,154
40,31,"Oklahoma","Comanche County",3,125448,84246,22434,7775,2951,765,111157,14291
40,33,"Oklahoma","Cotton County",3,6177,5074,142,611,13,13,5835,342
40,35,"Oklahoma","Craig County",3,15058,10118,466,3090,96,17,14678,380
40,37,"Oklahoma","Creek County",3,70199,56620,1571,7182,243,49,68005,2194
40,39,"Oklahoma","Custer County",3,27486,23462,870,1880,348,17,23609,3877
40,41,"Oklahoma","Delaware County",3,41527,28239,105,9414,514,31,40257,1270
40,43,"Oklahoma","Dewey County",3,4818,4326,16,281,34,0,4579,239
40,45,"Oklahoma","Ellis County",3,4155,4014,11,71,8,0,3901,254
40,47,"Oklahoma","Garfield County",3,60730,53539,1879,1597,640,1150,55315,5415
40,49,"Oklahoma","Garvin County",3,27533,23151,721,2216,122,23,25808,1725
40,51,"Oklahoma","Grady County",3,52485,45799,1295,2958,208,35,50066,2419
40,53,"Oklahoma","Grant County",3,4536,4277,35,97,10,1,4374,162
40,55,"Oklahoma","Greer County",3,6203,5364,447,195,15,6,5588,615
40,57,"Oklahoma","Harmon County",3,2917,2531,221,49,13,0,2159,758
40,59,"Oklahoma","Harper County",3,3691,3582,3,43,6,8,3040,651
40,61,"Oklahoma","Haskell County",3,12746,9653,62,2057,76,2,12314,432
40,63,"Oklahoma","Hughes County",3,14014,9706,756,2596,32,6,13482,532
40,65,"Oklahoma","Jackson County",3,26472,22287,2127,656,348,63,20915,5557
40,67,"Oklahoma","Jefferson County",3,6454,5697,44,420,23,1,5892,562
40,69,"Oklahoma","Johnston County",3,10996,8160,215,1752,30,1,10578,418
40,71,"Oklahoma","Kay County",3,46428,38290,1006,4660,248,35,43436,2992
40,73,"Oklahoma","Kingfisher County",3,15050,13923,188,518,45,0,13025,2025
40,75,"Oklahoma","Kiowa County",3,9430,7969,421,677,32,4,8597,833
40,77,"Oklahoma","Latimer County",3,11139,7854,84,2305,32,1,10840,299
40,79,"Oklahoma","Le Flore County",3,50470,39822,1067,6396,286,63,47000,3470
40,81,"Oklahoma","Lincoln County",3,34328,29703,632,2248,66,12,33472,856
40,83,"Oklahoma","Logan County",3,42058,34923,3891,1408,213,24,39876,2182
40,85,"Oklahoma","Love County",3,9434,8110,177,672,44,0,8306,1128
40,87,"Oklahoma","McClain County",3,34731,30316,256,2276,129,15,32288,2443
40,89,"Oklahoma","McCurtain County",3,33182,22913,2908,5220,114,4,31616,1566
40,91,"Oklahoma","McIntosh County",3,20282,14353,642,3781,66,7,19880,402
40,93,"Oklahoma","Major County",3,7501,7099,41,163,28,8,6931,570
40,95,"Oklahoma","Marshall County",3,15844,13033,272,1606,30,7,13623,2221
40,97,"Oklahoma","Mayes County",3,41296,28345,175,8906,152,19,40195,1101
40,99,"Oklahoma","Murray County",3,13514,10763,183,1690,48,9,12843,671
40,101,"Oklahoma","Muskogee County",3,71105,43941,8148,12874,417,57,67381,3724
40,103,"Oklahoma","Noble County",3,11561,9836,203,1008,48,7,11260,301
40,105,"Oklahoma","Nowata County",3,10513,7274,221,2043,8,3,10266,247
40,107,"Oklahoma","Okfuskee County",3,12222,7933,1017,2462,21,21,11859,363
40,109,"Oklahoma","Oklahoma County",3,721094,519914,113878,29562,22096,1087,611555,109539
40,111,"Oklahoma","Okmulgee County",3,40102,26663,3540,6622,136,8,38806,1296
40,113,"Oklahoma","Osage County",3,47436,31569,5435,6966,144,10,46062,1374
40,115,"Oklahoma","Ottawa County",3,31863,22560,265,6151,163,325,30368,1495
40,117,"Oklahoma","Pawnee County",3,16612,13516,130,1929,49,6,16274,338
40,119,"Oklahoma","Payne County",3,77444,63900,2883,3714,3042,50,74432,3012
40,121,"Oklahoma","Pittsburg County",3,45803,34155,1556,6518,198,22,44002,1801
40,123,"Oklahoma","Pontotoc County",3,37584,27050,935,6670,255,17,36032,1552
40,125,"Oklahoma","Pottawatomie County",3,69647,53741,2072,9153,417,55,66726,2921
40,127,"Oklahoma","Pushmataha County",3,11585,8776,85,2042,27,5,11296,289
40,129,"Oklahoma","Roger Mills County",3,3636,3300,13,236,11,2,3463,173
40,131,"Oklahoma","Rogers County",3,87024,66595,918,11585,975,71,83768,3256
40,133,"Oklahoma","Seminole County",3,25450,17686,1165,4706,69,19,24530,920
40,135,"Oklahoma","Sequoyah County",3,42448,28632,752,8940,221,24,41014,1434
40,137,"Oklahoma","Stephens County",3,45089,39515,915,2378,230,17,42277,2812
40,139,"Oklahoma","Texas County",3,20811,19169,422,406,380,75,12000,8811
40,141,"Oklahoma","Tillman County",3,7981,6724,647,320,25,11,6181,1800
40,143,"Oklahoma","Tulsa County",3,605092,451195,66491,39256,14441,606,537951,67141
40,145,"Oklahoma","Wagoner County",3,73393,56815,2766,7455,1033,29,69877,3516
40,147,"Oklahoma","Washington County",3,51080,40843,1270,5385,586,17,48496,2584
40,149,"Oklahoma","Washita County",3,11595,10686,107,449,35,3,10653,942
40,151,"Oklahoma","Woods County",3,8892,8043,298,225,83,4,8464,428
40,153,"Oklahoma","Woodward County",3,19988,18437,335,650,120,13,17864,2124
41,1,"Oregon","Baker County",3,16089,15380,60,188,82,9,15555,534
41,3,"Oregon","Benton County",3,85531,76334,851,760,4541,220,80041,5490
41,5,"Oregon","Clackamas County",3,376846,343810,3417,3978,14104,984,347529,29317
41,7,"Oregon","Clatsop County",3,37058,34852,221,432,487,91,34200,2858
41,9,"Oregon","Columbia County",3,49340,46290,216,684,474,109,47341,1999
41,11,"Oregon","Coos County",3,63010,57685,278,1721,671,130,59620,3390
41,13,"Oregon","Crook County",3,20891,20011,41,327,106,11,19437,1454
41,15,"Oregon","Curry County",3,22364,20924,68,442,164,22,21149,1215
41,17,"Oregon","Deschutes County",3,157828,150091,614,1772,1538,236,146100,11728
41,19,"Oregon","Douglas County",3,107651,100870,339,2046,1086,128,102553,5098
41,21,"Oregon","Gilliam County",3,1870,1805,2,19,5,13,1778,92
41,23,"Oregon","Grant County",3,7451,7135,15,95,24,9,7242,209
41,25,"Oregon","Harney County",3,7397,6890,21,242,35,1,7102,295
41,27,"Oregon","Hood River County",3,22442,21190,127,216,323,51,15801,6641
41,29,"Oregon","Jackson County",3,203421,189610,1517,2956,2503,657,181510,21911
41,31,"Oregon","Jefferson County",3,21685,16804,190,3919,106,39,17513,4172
41,33,"Oregon","Josephine County",3,82835,77922,373,1229,724,153,77548,5287
41,35,"Oregon","Klamath County",3,66286,59720,469,2956,641,100,59344,6942
41,37,"Oregon","Lake County",3,7883,7348,39,169,65,7,7337,546
41,39,"Oregon","Lane County",3,351852,320332,3606,4720,8690,859,325490,26362
41,41,"Oregon","Lincoln County",3,45990,41825,248,1764,525,61,42335,3655
41,43,"Oregon","Linn County",3,116871,109769,676,1716,1181,173,107675,9196
41,45,"Oregon","Malheur County",3,31332,29055,431,592,565,58,21416,9916
41,47,"Oregon","Marion County",3,315910,285412,4186,7735,6530,2505,238923,76987
41,49,"Oregon","Morrow County",3,11200,10574,78,188,110,23,7678,3522
41,51,"Oregon","Multnomah County",3,737268,598451,43196,11267,49192,4292,656893,80375
41,53,"Oregon","Polk County",3,75577,68954,463,1906,1489,265,66417,9160
41,55,"Oregon","Sherman County",3,1772,1710,4,34,3,1,1673,99
41,57,"Oregon","Tillamook County",3,25251,24000,94,321,240,59,22960,2291
41,59,"Oregon","Umatilla County",3,76045,69509,738,3211,767,128,57765,18280
41,61,"Oregon","Union County",3,25746,24287,150,301,231,244,24724,1022
41,63,"Oregon","Wallowa County",3,7026,6791,26,48,22,7,6867,159
41,65,"Oregon","Wasco County",3,25259,23049,119,1199,207,162,21481,3778
41,67,"Oregon","Washington County",3,531345,445078,10702,5892,47267,2725,447683,83662
41,69,"Oregon","Wheeler County",3,1449,1373,0,21,8,2,1383,66
41,71,"Oregon","Yamhill County",3,99312,91791,1014,1973,1586,200,84674,14638
42,1,"Pennsylvania","Adams County",3,101470,97527,1698,304,785,29,95316,6154
42,3,"Pennsylvania","Allegheny County",3,1223797,1002207,163257,1835,34981,315,1204595,19202
42,5,"Pennsylvania","Armstrong County",3,68822,67548,560,53,158,9,68449,373
42,7,"Pennsylvania","Beaver County",3,170590,156037,10785,197,743,46,168565,2025
42,9,"Pennsylvania","Bedford County",3,49740,48899,256,81,114,13,49285,455
42,11,"Pennsylvania","Berks County",3,411905,369681,25582,2748,5831,581,343946,67959
42,13,"Pennsylvania","Blair County",3,127030,122476,2166,149,743,32,125794,1236
42,15,"Pennsylvania","Bradford County",3,62588,61134,349,152,353,6,61869,719
42,17,"Pennsylvania","Bucks County",3,625326,566610,23253,1615,24882,330,598283,27043
42,19,"Pennsylvania","Butler County",3,184047,178241,2059,201,1895,55,182081,1966
42,21,"Pennsylvania","Cambria County",3,143444,135458,5352,173,751,28,141412,2032
