"","state_fips","county_fips","CensusRace...STNAME","CensusRace...CTYNAME","land_area","CensusRace...TOT_POP","CensusRace...H","poverty_pct_2014...PCTPOVALL_2014","hail...total_intensity","tornado...total_intensity","wind...total_intensity","natural_amenities...Scale","highfirerisk","PercUnempl","PercMino"
"185",5,147,"Arkansas","Woodruff County",0.152274962162,6910,103,25.1,48.14,50,3793,-1.47,0,0.135166425470333,0.292764109985528
"186",5,149,"Arkansas","Yell County",0.242681985277501,21951,4141,17.4,161.07,27,7617,1.63,0,0.0687895767846567,0.0609994988838777
"187",6,1,"California","Alameda County",0.199046906525583,1610921,365271,12.5,0.75,0,62,5.13,0.241041370539388,0.00087527569632527,0.483055345358338
"188",6,3,"California","Alpine County",0.198999180810456,1116,107,19,1.75,NA,NA,7.41,0.510605257177487,1.22311827956989,0.297491039426523
"189",6,5,"California","Amador County",0.1619691737865,36742,4789,12.9,1,NA,NA,7.23,0.822766570605188,0.00326601709215612,0.0932720047901584
"190",6,7,"California","Butte County",0.455945588590001,224241,34649,21.9,7.25,10,180,5.11,0.530293367346939,0.00838383703247845,0.133588416034534
"191",6,9,"California","Calaveras County",0.2762470217495,44624,5132,13.7,0.75,0,NA,8.27,0.816022369421219,0.00694693438508426,0.0811222660451775
"192",6,11,"California","Colusa County",0.312213027404,21419,12455,14.3,NA,0,0,4.34,0.19546859409603,0.0190485083337224,0.0841775993276997
"193",6,13,"California","Contra Costa County",0.201833713885392,1111339,279559,10.5,1.5,1,NA,8.36,0.150906400295967,0.00105188425853857,0.326573619750589
"194",6,15,"California","Del Norte County",0.284583237000346,27212,5183,22.4,0.75,2,50,10.75,0.718103687274743,0.000587975892988387,0.213802734087902
"195",6,17,"California","El Dorado County",0.479625886185365,183087,23205,11.4,7.88,0,62,6.1,0.824073199155879,0.00879909551196972,0.101831369785949
"196",6,19,"California","Fresno County",1.5711642788005,965974,501771,27.5,60.01,9,986,6.03,0.230360412247554,0.00156836519409425,0.227581694745407
"197",6,21,"California","Glenn County",0.3601861684465,27955,11291,17.1,4.63,8,0,4.38,0.27900857312622,0.00751207297442318,0.0997317116794849
"198",6,23,"California","Humboldt County",0.996460853806378,134809,14595,21,4.75,2,411,11.15,0.659355904726275,0.00941331810190714,0.160004154025325
"199",6,25,"California","Imperial County",1.12038661550244,179091,147349,23.6,10.75,2,2441,6.45,0.00179012229361775,0.0034675109301975,0.103388780005695
"200",6,27,"California","Inyo County",2.66528151636126,18410,3841,14,2.5,0,384,7.08,0.0528682243067804,0.0914720260727865,0.186203150461706
"201",6,29,"California","Kern County",2.0959725158835,874589,450826,24.5,29.16,1,1534,4.84,0.246163449136819,0.00153900860861502,0.172585065670847
"202",6,31,"California","Kings County",0.3605880754255,150269,79928,24.9,23.27,4,315,3.48,0.0457045785471606,0.0109071065888507,0.186612009130293
"203",6,33,"California","Lake County",0.358523544719499,64184,12233,24.3,1.5,NA,NA,6.55,0.620690385429903,0.0124641655241182,0.123332917861149
"204",6,35,"California","Lassen County",1.30223271297538,31749,5864,19.4,12.26,NA,456,6.35,0.503347821680052,0.000125988220101421,0.184131783678226
"205",6,37,"California","Los Angeles County",1.04037164887913,10116705,4897745,18.7,22.35,12,2175,10.33,0.418083478046001,0.000133343811053105,0.287093574439504
"206",6,39,"California","Madera County",0.5660606273955,154548,86766,22.3,13.88,3,168,6,0.424544337229675,0.0106180604084168,0.139600641871781
"207",6,41,"California","Marin County",0.144648966222639,260750,41627,8.8,1,1,60,8.14,0.554883095385888,0.00575647171620326,0.140441035474593
"208",6,43,"California","Mariposa County",0.3865307527745,17682,1828,16.2,5.26,0,235,8.25,0.661281015579919,0.101232892206764,0.0993100328017193
"209",6,45,"California","Mendocino County",0.952374419247408,87869,21174,18.8,3.75,1,0,10.93,0.633163816922276,0.00949140197339221,0.137067680296805
"210",6,47,"California","Merced County",0.520049000228001,266353,153161,24.8,7,4,315,4.51,0.31849544051328,0.0020311391273986,0.180478537880182
"211",6,49,"California","Modoc County",1.17564164136714,9023,1331,20.2,6.5,NA,312,4.99,0.510473027267371,0.132771805386235,0.110717056411393
"212",6,51,"California","Mono County",0.831218542619087,13997,3900,11.3,6.63,NA,182,8.21,0.363543202330013,0.114095877688076,0.0837322283346431
"213",6,53,"California","Monterey County",0.86070710484613,431344,247467,17,2.63,2,NA,9.24,0.409647350459277,0.00148141622463741,0.174401405838496
"214",6,55,"California","Napa County",0.210939413858501,141667,47708,9,4.25,NA,50,7.53,0.52247591865858,0.00889409671977242,0.152378464991847
"215",6,57,"California","Nevada County",0.263450095487288,98893,9057,11.4,13.63,1,165,7.26,0.680769897693775,0.0104658570374041,0.0641198062552456
"216",6,59,"California","Orange County",0.20125268918246,3145515,1080321,12.9,10,19,1197,8.74,0.283882332217721,0.000616751152037107,0.264584336746129
"217",6,61,"California","Placer County",0.404984484969748,371694,50173,8.3,3.75,0,0,6,0.546769599760156,0.00123488676169107,0.141159125517227
"218",6,63,"California","Plumas County",0.713889908975498,18606,1568,14,14.2,NA,NA,6.55,0.566837547925731,0.109104589917231,0.0913146296893475
"219",6,65,"California","Riverside County",1.84021760011648,2329271,1104970,17.1,21.15,8,4615,6.64,0.287894322982515,0.00082085768465756,0.19526195105679
"220",6,67,"California","Sacramento County",0.265764131458,1482026,333627,18.1,5.5,4,403,3.65,0.157639930919283,0.000966919608697823,0.353511341906282
"221",6,69,"California","San Benito County",0.362765247339998,58267,33993,14.1,1,2,NA,5.2,0.477453956688929,0.0139701717953559,0.116326565637496
"222",6,71,"California","San Bernardino County",5.13219349070353,2112619,1091228,20.4,51.12,12,5515,3.57,0.0693829839358835,0.000853443048651934,0.226856333300041
"223",6,73,"California","San Diego County",1.0648498385104,3263431,1083028,14.7,36.78,8,1785,9.78,0.55354959789066,0.000629398936272898,0.237167876385314
"224",6,75,"California","San Francisco County",0.0130358274380541,852469,130275,12.1,NA,NA,123,10.52,0,0.0010627952453403,0.461700073551062
"225",6,77,"California","San Joaquin County",0.378621859105501,715597,289466,20.7,2.75,3,93,4.77,0.0941731475267459,0.00163220360062996,0.319160085914279
"226",6,79,"California","San Luis Obispo County",0.853982487563483,279083,61521,14.5,3,0,317,7.87,0.387452687197812,0.00635294876434609,0.110024616332776
"227",6,81,"California","San Mateo County",0.120835704009886,758581,191603,7.5,NA,2,226,8.19,0.426666666666667,0.000808087732226354,0.374816927922002
"228",6,83,"California","Santa Barbara County",0.700942988040903,440668,195856,17.4,4.88,1,461,10.97,0.385057765316251,0.00116641099421787,0.141253732969038
"229",6,85,"California","Santa Clara County",0.342180906011771,1894605,503062,8.5,1,5,70,5.95,0.4318285059162,0.000800694603888409,0.436330000184735
"230",6,87,"California","Santa Cruz County",0.117239005460124,271804,90313,16.1,6,2,NA,8.49,0.588283464566929,0.00181748612971112,0.122757575311622
"231",6,89,"California","Shasta County",1.06269163300551,179804,16920,14.7,17.88,NA,0,5.69,0.472628698527905,0.00976062823963872,0.115292207069921
"232",6,91,"California","Sierra County",0.261281445560579,3003,291,13.8,4.88,NA,70,5.9,0.566878235689842,0.182817182817183,0.0516150516150516
"233",6,93,"California","Siskiyou County",1.77539539015578,43628,5201,21.1,15.13,1,303,3.36,0.547907484103265,0.0149674520949849,0.127807829834052
"234",6,95,"California","Solano County",0.237307090384145,431131,110522,12.3,4,0,64,5.88,0.101634886000696,0.00129195070639782,0.394246760265441
"235",6,97,"California","Sonoma County",0.425942951387863,500292,130595,11.3,0.75,12,NA,7.93,0.604948096273896,0.00107737081544378,0.1257925371583
"236",6,99,"California","Stanislaus County",0.399936364050501,531997,234452,18.1,2.63,8,52,7.21,0.294910151822051,0.00182519826239622,0.159076085015517
"237",6,101,"California","Sutter County",0.1639563337445,95847,28649,15.2,NA,1,0,1.72,0.0429853784934295,0.0155351758531827,0.26006030444354
"238",6,103,"California","Tehama County",0.8108767538915,63067,15181,18.2,12.5,5,50,3.24,0.517681038250328,0.0119872516530039,0.0927584949339591
"239",6,105,"California","Trinity County",0.884555680508499,13170,958,19.9,13,NA,70,4.07,0.632734898739953,0.114274867122248,0.120577069096431
"240",6,107,"California","Tulare County",1.2561345468905,458198,288307,28.1,16.63,1,973,5.65,0.355725155315634,0.00208643424894914,0.116761749287426
"241",6,109,"California","Tuolumne County",0.604455898524501,53831,6207,14.3,0.88,NA,55,7.1,0.488656476267096,0.00713343612416637,0.0916200702197618
"242",6,111,"California","Ventura County",0.471969931400908,846178,355251,11.5,6.25,0,102,11.17,0.394499583301765,0.00116996660277152,0.15205193233575
"243",6,113,"California","Yolo County",0.274396715037,207590,65297,19.5,1,0,135,5.1,0.0962808098591549,0.00853123946240185,0.241215858181993
"244",6,115,"California","Yuba County",0.174090300939,73966,20121,21.6,NA,2,154,4.97,0.516584363938295,0.0140064353892329,0.206311007760322
"245",8,1,"Colorado","Adams County",0.322787800424,480718,186464,12.9,405.39,74,3486,2.48,0,0.00110875814926839,0.130471503043364
"246",8,3,"Colorado","Alamosa County",0.19102183698,16177,7354,22.5,12.76,7,481,1.59,0.00167386819261162,0.095382332941831,0.122148729677938
"247",8,5,"Colorado","Arapahoe County",0.218905835453,618821,116053,11.2,484.04,29,4059,2.35,6.9864114297691e-05,0.000938882164632422,0.216516569411833
"248",8,7,"Colorado","Archuleta County",0.356110191270069,12244,2272,14.7,4.38,0,609,5.58,0.400926637717895,0.0970271153217903,0.0734237177393009
"249",8,9,"Colorado","Baca County",0.673409806556099,3645,381,20,366.02,31,2690,0.48,0.0119959499911956,0.42716049382716,0.056241426611797
"250",8,11,"Colorado","Bent County",0.409206683786001,5630,1790,32.3,157.41,18,1750,2.45,0.00520481399638402,0.347246891651865,0.134635879218472
"251",8,13,"Colorado","Boulder County",0.2025518381745,313333,43289,13.3,222.97,10,2814,5.82,0.0451245010454286,0.00559787829561521,0.0917522252683248
"252",8,14,"Colorado","Broomfield County",0.00917243520750025,62138,7443,4,15.38,NA,156,NA,0,0.00389455727574109,0.111558144774534
"253",8,15,"Colorado","Chaffee County",0.272450862203,18363,1865,12.4,7.38,0,185,6.46,0.00246749286090549,0.0666013178674509,0.055982137994881
"254",8,17,"Colorado","Cheyenne County",0.478740674663129,1871,238,13.4,429.09,20,6706,-0.04,3.15915840020219e-05,0.535542490646713,0.0374131480491716
"255",8,19,"Colorado","Clear Creek County",0.10774865915,9187,509,8.5,16.63,0,63,6.96,0.0797471950007101,0.103733536518994,0.0471318166975074
"256",8,21,"Colorado","Conejos County",0.339407561825793,8265,4472,22.9,8.63,2,NA,4.98,0.0123152709359606,0.120508166969147,0.0747731397459165
"257",8,23,"Colorado","Costilla County",0.323834191967752,3568,2294,28.5,6.38,4,NA,4.96,0.0512134312312724,0.154988789237668,0.117432735426009
"258",8,25,"Colorado","Crowley County",0.213317879740502,5360,1625,40.5,84.68,-1,555,2.6,3.5196395889061e-05,0.35205223880597,0.159514925373134
"259",8,27,"Colorado","Custer County",0.1968114551845,4361,229,14.9,78.58,3,122,5.61,0.0567537753432995,0.461362072919055,0.0412749369410686
"260",8,29,"Colorado","Delta County",0.308746755507998,29870,4386,15.6,4.01,1,465,3.64,0.178619557493936,0.0678272514228323,0.0478406427854034
"261",8,31,"Colorado","Denver County",0.0421050069665008,663862,204375,15.9,214.77,12,3490,2.88,0,0.000921878342185575,0.192824713569989
"262",8,33,"Colorado","Dolores County",0.282598799456841,1978,100,15.4,1.88,NA,191,4.38,0.298995173668803,0.771486349848332,0.0682507583417594
"263",8,35,"Colorado","Douglas County",0.228056313122,314638,26089,3.7,289.23,28,1472,5.15,0.0896190189989649,0.0051900914701975,0.0865057621774865
"264",8,37,"Colorado","Eagle County",0.4598485975695,52921,15901,7.8,1.5,1,1756,4.57,0.0943311487408097,0.00408155552616164,0.048921978042743
"265",8,39,"Colorado","Elbert County",0.500374878379499,24195,1546,5.9,457.85,29,2639,0.9,0.00261616852992623,0.0647241165530068,0.046166563339533
"266",8,41,"Colorado","El Paso County",0.572307447860502,663519,107866,12.2,1202.14,39,5308,5.15,0.0293348132878776,0.000929890477891364,0.162955393892262
"267",8,43,"Colorado","Fremont County",0.410080218956999,46502,6068,19.1,79.21,4,346,4.82,0.0335829112530279,0.00232248075351598,0.0852651498860264
"268",8,45,"Colorado","Garfield County",0.80276307890503,57461,16143,10.2,16.15,NA,1228,3.81,0.317021377898395,0.00534275421590296,0.0580741720471276
"269",8,47,"Colorado","Gilpin County",0.0409614303205002,5851,375,7.9,15,NA,NA,6.97,0.0629331335456078,0.0945137583319091,0.068877115023073
"270",8,49,"Colorado","Grand County",0.511417853980001,14546,1159,10.4,2.25,1,298,7.47,0.00769404501995031,0.0830468857417847,0.0435858655300426
"271",8,51,"Colorado","Gunnison County",0.873958289420502,15725,1466,14.9,1.63,NA,501,4.94,0.107089810017271,0.0791732909379968,0.0551987281399046
"272",8,53,"Colorado","Hinsdale County",0.2977709992745,786,29,10.1,NA,NA,127,6.9,0.15362652774995,0.758269720101781,0.0407124681933842
"273",8,55,"Colorado","Huerfano County",0.4214831211365,6462,2224,22,82.56,3,0,5.2,0.0464840989399293,0.144227793252863,0.10662333642835
"274",8,57,"Colorado","Jackson County",0.447139032454879,1396,154,16.6,NA,1,213,6.45,0.00866379609695118,0.80730659025788,0.0408309455587393
"275",8,59,"Colorado","Jefferson County",0.210174374647999,558503,84798,8.3,375.84,7,1683,5.61,0.102196683153913,0.000957917862571911,0.0782287651095876
"276",8,61,"Colorado","Kiowa County",0.477091434617986,1402,88,13.5,310.61,25,2315,2.31,0.000110343957880135,0.680456490727532,0.0335235378031384
"277",8,63,"Colorado","Kit Carson County",0.584635518357901,8072,1560,14.9,712.43,38,8932,-0.01,0,0.0650396432111001,0.0588453914767096
"278",8,65,"Colorado","Lake County",0.103595099540501,7357,2782,16,1.5,NA,NA,8.52,0,0.121380997689276,0.0606225363599293
"279",8,67,"Colorado","La Plata County",0.447324792837026,53989,6816,10.7,19.01,3,663,5.83,0.37036546390899,0.00287095519457667,0.107651558650836
"280",8,69,"Colorado","Larimer County",0.726378374156666,324122,36039,12.8,498.71,18,5098,5.62,0.023095749569827,0.00543930988948606,0.0677800334441969
"281",8,71,"Colorado","Las Animas County",1.25693094310995,14052,5979,17.4,253.48,9,1514,3.6,0.0523405258813819,0.102618844292627,0.0861087389695417
"282",8,73,"Colorado","Lincoln County",0.696393012165998,5510,736,18.3,480.87,40,4089,1.05,0.000261227333086619,0.353539019963702,0.0943738656987296
"283",8,75,"Colorado","Logan County",0.509337628746306,22524,3636,17.7,487.61,32,5584,1.29,1.52550646814742e-05,0.0602912448943349,0.0843100692594566
"284",8,77,"Colorado","Mesa County",0.900118823060013,148255,20864,15.4,44.04,1,4938,2.26,0.337809490914298,0.00868773397187279,0.0577653367508684
"285",8,79,"Colorado","Mineral County",0.232220173546501,698,31,8.9,NA,2,NA,5.79,0.0591987179487179,1.27507163323782,0.0286532951289398
"286",8,81,"Colorado","Moffat County",1.30951387247097,12928,1851,11.2,15.28,2,841,4.14,0.192427339792018,0.105120668316832,0.0478032178217822
"287",8,83,"Colorado","Montezuma County",0.537380591795576,25772,3134,16.3,20.51,3,1025,4.41,0.36760141798971,0.0717057271457396,0.169292255160639
"288",8,85,"Colorado","Montrose County",0.598970259184352,40873,8270,15.5,10.51,3,832,2.94,0.375795458824415,0.00459961343674308,0.0568345851784797
"289",8,87,"Colorado","Morgan County",0.354773528056501,28328,10010,13.4,487.23,36,5611,1.43,0,0.0611056198813894,0.0716605478678339
"290",8,89,"Colorado","Otero County",0.337102588914499,18488,7585,26,205.73,15,4343,2.24,0.00334663120567376,0.0897338814366075,0.0859476417135439
"291",8,91,"Colorado","Ouray County",0.144333778985,4629,255,9.6,2.51,NA,NA,6.08,0.250441375012982,0.104558219917909,0.0319723482393605
"292",8,93,"Colorado","Park County",0.596506906052501,16345,1007,9.4,29.76,5,123,7.11,0.0170831370851738,0.0840624044050168,0.0540838176812481
"293",8,95,"Colorado","Phillips County",0.189559334927147,4363,898,11.5,197.72,14,3621,-0.71,0,0.417373366949347,0.0385056154022462
"294",8,97,"Colorado","Pitkin County",0.262850759755499,17626,1749,7,5,2,414,6.14,0.103790509259259,0.0877113355270623,0.0434585271757631
"295",8,99,"Colorado","Prowers County",0.436583458158696,12034,4376,20.9,305.78,30,4245,1.13,0.00253346571262282,0.08168522519528,0.0465348180156224
"296",8,101,"Colorado","Pueblo County",0.638799643925999,161875,68814,19,425.79,9,5255,2.11,0.0124137607359084,0.00909343629343629,0.0924478764478764
"297",8,103,"Colorado","Rio Blanco County",0.879873736203468,6707,743,10.9,11,2,1244,3.59,0.482654112879278,0.0899060682868645,0.0575518115401819
"298",8,105,"Colorado","Rio Grande County",0.241041725304001,11607,5130,18.3,21.26,0,0,5.26,0.000462763003640402,0.118376841561127,0.0658223485827518
"299",8,107,"Colorado","Routt County",0.651541670006402,23865,1680,8.4,20.51,1,950,5.29,0.15424103429427,0.06926461345066,0.0359522313010685
"300",8,109,"Colorado","Saguache County",0.843033187517997,6196,2370,29.9,34.4,2,176,4.91,0.0194349740748632,0.155100064557779,0.0732730794060684
"301",8,111,"Colorado","San Juan County",0.102823523015,720,102,15.5,NA,NA,NA,7.16,0.188922720023198,1.3,0.0513888888888889
"302",8,113,"Colorado","San Miguel County",0.342378859811185,7840,749,9.9,4,NA,126,5.14,0.293233739571048,0.116454081632653,0.0471938775510204
"303",8,115,"Colorado","Sedgwick County",0.151975063559768,2348,354,13.9,202.72,15,1770,0.92,0,0.640119250425894,0.0455706984667802
"304",8,117,"Colorado","Summit County",0.168276777636,29404,4323,9.7,1,NA,0,8.08,0.0110419412005271,0.0586314787103795,0.0456400489729289
"305",8,119,"Colorado","Teller County",0.150272264093501,23389,1445,9.5,85.66,6,165,6.29,0.118589420654912,0.0738381290350165,0.0527598443712856
"306",8,121,"Colorado","Washington County",0.689049246586502,4780,454,11.4,630.76,38,6955,0.58,0,0.405648535564854,0.0297071129707113
"307",8,123,"Colorado","Weld County",1.10624356553824,277670,80086,10.5,863.72,109,9631,1.7,3.50304414536232e-05,0.00586307487305074,0.068779486440739
"308",8,125,"Colorado","Yuma County",0.647076654463567,10202,2236,14,851.13,44,9219,0.3,0,0.0581258576749657,0.0266614389335424
"309",9,1,"Connecticut","Fairfield County",0.182117374839764,945438,176896,9,64.38,14,12391,2.25,0,0.00106299937171977,0.202138056646761
"310",9,3,"Connecticut","Hartford County",0.210607657141936,897985,152501,12.2,129.59,20,11355,1.05,0,0.00128509941702812,0.232200983312639
"311",9,5,"Connecticut","Litchfield County",0.264974145151541,184993,10085,7.7,147.21,34,11311,1.04,0.000536209002353362,0.00873006005632646,0.0556075094733314
"312",9,7,"Connecticut","Middlesex County",0.107652182766298,164943,9514,7.9,34.39,9,3705,2.32,0,0.00884547995368097,0.106006317333867
"313",9,9,"Connecticut","New Haven County",0.173304938575306,861277,144730,13,55.8,18,9650,2.52,4.53226976069616e-05,0.00134219304590741,0.21154634339475
"314",9,11,"Connecticut","New London County",0.194884539409098,273676,27180,11.1,58.28,1,3309,2.43,0,0.00721656265072568,0.1611796430816
"315",9,13,"Connecticut","Tolland County",0.117128495896417,151367,7543,7.5,45.53,14,5281,1.48,0,0.00862803649408391,0.0974452819967364
"316",9,15,"Connecticut","Windham County",0.146328576733623,116998,12703,10.3,37.53,3,3409,1.28,0,0.011025829501359,0.0724456828321852
"317",10,1,"Delaware","Kent County",0.161234990526513,171987,11845,14.1,27.02,16,6183,-0.07,0.000235404896421846,0.00761104036933024,0.317233279259479
"318",10,3,"Delaware","New Castle County",0.121308841165792,552778,51847,12.3,54.29,24,7827,0.01,0,0.00101668300836864,0.329222581217053
"319",10,5,"Delaware","Sussex County",0.262288722929346,210849,19633,13.9,35.52,13,7066,0.05,5.75241601472619e-05,0.00700027033564304,0.174964073815859
