"state_fips","county_fips","STNAME","CTYNAME","land_area","hail_tot_intensity","tornado_tot_intensity","hurricane_tot_intensity","wind_tot_intensity","highfirerisk"
46,5,"South Dakota","Beadle County",0.370143488615498,261.63,21,NA,10136,0.00215800129035129
46,7,"South Dakota","Bennett County",0.341486433509536,210.97,13,NA,4001,0.0955791962174941
46,9,"South Dakota","Bon Homme County",0.166258259600167,206.09,25,NA,3694,0.0101596516690856
46,11,"South Dakota","Brookings County",0.23538567512326,150.08,10,NA,5434,0
46,13,"South Dakota","Brown County",0.516980355975585,417.13,41,NA,12567,0.0170574652834239
46,15,"South Dakota","Brule County",0.2448594570325,167.61,16,NA,4453,0.00235998005650656
46,17,"South Dakota","Buffalo County",0.141847479339001,88.93,4,NA,1614,0.376191301334258
46,19,"South Dakota","Butte County",0.668796217560551,258.69,9,NA,8891,0.00553837747892063
46,21,"South Dakota","Campbell County",0.23101314562053,139.46,14,NA,2588,0.166952586049567
46,23,"South Dakota","Charles Mix County",0.329995500832292,268.03,31,NA,4902,0.00237419228509888
46,25,"South Dakota","Clark County",0.285256097061001,232.77,21,NA,3799,0.0029686545010041
46,27,"South Dakota","Clay County",0.119129868328348,168.7,19,NA,4039,0
46,29,"South Dakota","Codington County",0.211896038815499,183.51,13,NA,5917,0.000196463654223969
46,31,"South Dakota","Corson County",0.757053918998084,302.11,2,NA,6669,0.0187711411785651
46,33,"South Dakota","Custer County",0.45066027742609,540.27,9,NA,6604,0.187299122458561
46,35,"South Dakota","Davison County",0.1262786344785,160.85,21,NA,6577,0.0022519624243984
46,37,"South Dakota","Day County",0.324583766422,176.97,9,NA,6144,0.00196043026285242
46,39,"South Dakota","Deuel County",0.18734829265904,98.67,9,NA,2956,0.00695243999645736
46,41,"South Dakota","Dewey County",0.724719635473501,242.76,10,NA,5800,0.00809217947832493
46,43,"South Dakota","Douglas County",0.1247487185335,91.19,10,NA,2144,0.000194779898714453
46,45,"South Dakota","Edmunds County",0.3426966562155,250,13,NA,6101,0.0130819640062598
46,47,"South Dakota","Fall River County",0.502063148580113,350.42,16,NA,5646,0.0385834499847147
46,49,"South Dakota","Faulk County",0.2976849125935,187.73,2,NA,4405,0.0609138476174488
46,51,"South Dakota","Grant County",0.203831427600522,112.95,9,NA,2747,0.00273681630652343
46,53,"South Dakota","Gregory County",0.302118692035346,215.25,19,NA,2855,0.000106888995777885
46,55,"South Dakota","Haakon County",0.533476904379001,194.99,18,NA,7184,0.00377562028047465
46,57,"South Dakota","Hamlin County",0.158168160709,137.6,10,NA,3261,0
46,59,"South Dakota","Hand County",0.4223978328605,284.69,24,NA,4857,0.0942153605628298
46,61,"South Dakota","Hanson County",0.125855383138501,80.93,16,NA,2676,0.00562888198757764
46,63,"South Dakota","Harding County",0.799755503335775,291.82,8,NA,10742,0.00692568810231942
46,65,"South Dakota","Hughes County",0.234259035955,202.6,10,NA,9034,0.116305226529823
46,67,"South Dakota","Hutchinson County",0.234092862176001,160.09,19,NA,4154,0
46,69,"South Dakota","Hyde County",0.2540943853605,127.81,3,NA,2505,0.30533532622823
46,71,"South Dakota","Jackson County",0.541112785713001,270.79,4,NA,7214,0.0114321815911792
46,73,"South Dakota","Jerauld County",0.154992293966001,100.3,16,NA,2482,0.0187054161162483
46,75,"South Dakota","Jones County",0.281970410623001,123.41,3,NA,2830,0.00113069697321118
46,77,"South Dakota","Kingsbury County",0.252580063687,194.58,21,NA,3664,0
46,79,"South Dakota","Lake County",0.167234101352999,125.73,35,NA,4911,0
46,81,"South Dakota","Lawrence County",0.233936190871867,396.75,20,NA,2713,0.137204558244232
46,83,"South Dakota","Lincoln County",0.166000636783589,169.36,29,NA,5064,0
46,85,"South Dakota","Lyman County",0.495170849873999,223.11,20,NA,6687,0.00341477094640294
46,87,"South Dakota","McCook County",0.166736985887,185.83,36,NA,4606,0
46,89,"South Dakota","McPherson County",0.345059839271059,138.17,18,NA,3385,0.0105309453417059
46,91,"South Dakota","Marshall County",0.265248997215635,114.06,9,NA,4007,0.0230067685658902
46,93,"South Dakota","Meade County",1.0218609957425,699.43,23,NA,19428,0.0352195768478559
46,95,"South Dakota","Mellette County",0.378363604956999,145.73,4,NA,3128,0.0116778292976129
46,97,"South Dakota","Miner County",0.166259999000501,115.5,27,NA,2679,0
46,99,"South Dakota","Minnehaha County",0.235235502650327,431.1,30,NA,11283,0
46,101,"South Dakota","Moody County",0.151419432388155,107.56,2,NA,2578,0
46,103,"South Dakota","Pennington County",0.809291830215789,1142.59,17,NA,16966,0.151153387380466
46,105,"South Dakota","Perkins County",0.861525620237623,289.87,22,NA,9484,0.00320422295158604
46,107,"South Dakota","Potter County",0.265902059256501,124.33,16,NA,3775,0.13138526104795
46,109,"South Dakota","Roberts County",0.339367715640241,124.06,17,NA,3052,0.0173606805386771
46,111,"South Dakota","Sanborn County",0.1658804152395,159.94,11,NA,2759,0.0162842339008142
46,113,"South Dakota","Shannon County",0.602720643876431,269.03,12,NA,8725,0.29343696723182
46,115,"South Dakota","Spink County",0.445809126091001,248.1,24,NA,6801,0.00104386079370701
46,117,"South Dakota","Stanley County",0.443971007304,176.45,11,NA,5581,0.000834755509386362
46,119,"South Dakota","Sully County",0.314838869798499,142.69,6,NA,3188,0.0192752708530557
46,121,"South Dakota","Todd County",0.398856714167514,230.03,12,NA,6823,0.0825775366426431
46,123,"South Dakota","Tripp County",0.464987966990392,277.93,26,NA,6070,0.0125454577091055
46,125,"South Dakota","Turner County",0.177466556839498,195.24,29,NA,3676,0
46,127,"South Dakota","Union County",0.133191338142367,149.36,10,NA,4712,0.000542234004096879
46,129,"South Dakota","Walworth County",0.2217466891715,161.84,21,NA,5300,0.139092627599244
46,135,"South Dakota","Yankton County",0.152185583166257,226.09,28,NA,5687,0
46,137,"South Dakota","Ziebach County",0.582280883630501,235.48,9,NA,6287,0.0115985087631591
47,1,"Tennessee","Anderson County",0.0893948451539995,78.9,8,15625,6403,0.0146038998123521
47,3,"Tennessee","Bedford County",0.122176578132501,63.16,11,120457.75462963,4196,0
47,5,"Tennessee","Benton County",0.113060551676,36.76,22,NA,4005,0
47,7,"Tennessee","Bledsoe County",0.104771642558001,52.78,3,NA,4183,0.277716262975778
47,9,"Tennessee","Blount County",0.14611722641518,89.15,8,104462.962962963,8946,0.00586102418914221
47,11,"Tennessee","Bradley County",0.0849270982095112,114.17,28,194640.625,6426,0.037021312728199
47,13,"Tennessee","Campbell County",0.129618918053221,43.02,3,50250,5479,0.0190928091283964
47,15,"Tennessee","Cannon County",0.0686179934250002,25.88,11,56328.7037037037,2942,0
47,17,"Tennessee","Carroll County",0.155277659498999,81.02,23,177625,3101,0
47,19,"Tennessee","Carter County",0.0902958276874501,27.51,3,50328.125,3103,0.00105331388753849
47,21,"Tennessee","Cheatham County",0.0797728953710001,47.15,4,15625,4019,0
47,23,"Tennessee","Chester County",0.0735096273824998,62.78,7,NA,1642,0
47,25,"Tennessee","Claiborne County",0.115019571425988,35.4,7,39250,4784,0.154145408163266
47,27,"Tennessee","Clay County",0.0676081105128831,23.65,NA,NA,3419,0.00173592275143756
47,29,"Tennessee","Cocke County",0.114597089317719,26.51,6,97875,5291,0.00298450596901194
47,31,"Tennessee","Coffee County",0.111789510170499,67.05,17,106285.300925926,5809,0.0044665976178146
47,33,"Tennessee","Crockett County",0.0686352972714997,29.76,17,82472.8009259259,1988,0
47,35,"Tennessee","Cumberland County",0.177182478644001,75.29,23,NA,3144,0.0216327369936253
47,37,"Tennessee","Davidson County",0.1363687905255,214.58,39,48276.0416666667,19974,0
47,39,"Tennessee","Decatur County",0.0888730808919995,46.53,2,34328.125,2513,0.000489556135770235
47,41,"Tennessee","DeKalb County",0.0851480217294999,32.15,8,NA,4102,0
47,43,"Tennessee","Dickson County",0.127460161141001,75.04,14,103375,7896,0.000114501631648251
47,45,"Tennessee","Dyer County",0.136397159651815,43.53,39,108890.625,2763,0
47,47,"Tennessee","Fayette County",0.181026383000207,81.18,22,238578.703703704,2836,0.00275086712115776
47,49,"Tennessee","Fentress County",0.1297852001875,51.51,17,106912.037037037,5162,0.0349125775521714
47,51,"Tennessee","Franklin County",0.147429210261863,71.93,18,115635.99537037,5349,9.79240109674892e-05
47,53,"Tennessee","Gibson County",0.1562735950475,113.3,34,149311.342592593,3120,0
47,55,"Tennessee","Giles County",0.156648892705862,60.55,22,240083.912037037,5528,4.60829493087558e-05
47,57,"Tennessee","Grainger County",0.0785910499764998,31.89,1,138796.296296296,5717,0.0766222884275207
47,59,"Tennessee","Greene County",0.161940156828584,51.5,17,39250,7093,0.00811541929666366
47,61,"Tennessee","Grundy County",0.0927855604150006,50.03,7,27000,2220,0.448670979811365
47,63,"Tennessee","Hamblen County",0.0456295251120002,50.63,1,NA,3849,0.0110559205255568
47,65,"Tennessee","Hamilton County",0.147596195899083,147.34,33,69625,11737,0.179707736669762
47,67,"Tennessee","Hancock County",0.058194474459605,8.75,3,66500,2602,0.0703587161736942
47,69,"Tennessee","Hardeman County",0.171885013308378,83.04,17,208812.5,1979,0.00214105793450882
47,71,"Tennessee","Hardin County",0.15282912925128,63.52,23,172703.703703704,2507,0.0388317448334434
47,73,"Tennessee","Hawkins County",0.130080086256352,30.77,3,27000,5733,0.00715815578852441
47,75,"Tennessee","Haywood County",0.1375382398185,40.26,13,135063.078703704,1372,0
47,77,"Tennessee","Henderson County",0.135528299578001,69.56,13,NA,2168,0.000428013482424696
47,79,"Tennessee","Henry County",0.154222750992063,65.41,14,209337.962962963,2368,0
47,81,"Tennessee","Hickman County",0.158180544649,63.91,15,67353.5879629629,6432,0.000459474361330638
47,83,"Tennessee","Houston County",0.0537677320235001,24.39,6,NA,2983,0
47,85,"Tennessee","Humphreys County",0.1441916667935,37.4,11,92375,4891,5.05791310505286e-05
47,87,"Tennessee","Jackson County",0.0831050121734997,27.02,10,87082.7546296296,4269,8.81290208865779e-05
47,89,"Tennessee","Jefferson County",0.0814138402795004,42.78,3,34587.962962963,5775,0.0108461814270348
47,91,"Tennessee","Johnson County",0.0788309809687925,20.77,2,16000,1981,0
47,93,"Tennessee","Knox County",0.136114879318499,139.67,8,101375,10298,0.00765688584279289
47,95,"Tennessee","Lake County",0.0503744360283296,23.27,4,NA,1112,0
47,97,"Tennessee","Lauderdale County",0.13102247501844,34.15,21,36328.7037037037,2905,0
47,99,"Tennessee","Lawrence County",0.158440860673311,121.6,31,37037.037037037,8527,0.000546547640736018
47,101,"Tennessee","Lewis County",0.0726976163024995,42.41,5,NA,2917,0.000199302441454908
47,103,"Tennessee","Lincoln County",0.146207954823673,58.15,49,225598.958333333,6584,0
47,105,"Tennessee","Loudon County",0.063820785277,65.04,6,22745.3703703704,5465,0.0042059793111288
47,107,"Tennessee","McMinn County",0.1111021617955,104.3,14,152936.921296296,7263,0.0107484854406879
47,109,"Tennessee","McNairy County",0.144405486533232,69.54,22,139037.037037037,1855,0.0471504919834174
47,111,"Tennessee","Macon County",0.0800226588624713,40.63,6,27000,3776,0.00100751053306466
47,113,"Tennessee","Madison County",0.143917582445,115.31,34,228011.574074074,4036,0
47,115,"Tennessee","Marion County",0.131229173372136,61.03,13,177037.037037037,6714,0.318641459661464
47,117,"Tennessee","Marshall County",0.0967552702969998,51.15,13,56061.9212962963,2877,0
47,119,"Tennessee","Maury County",0.158627078349501,94.95,10,162707.75462963,7613,0.000228487867294247
47,121,"Tennessee","Meigs County",0.0557786521099998,34.65,4,46875,3549,0.0429201244813278
47,123,"Tennessee","Monroe County",0.167810705637935,63.43,20,207959.490740741,8860,0.00707720191602296
47,125,"Tennessee","Montgomery County",0.141647375061931,73.68,33,103375,8551,0.000103546466476831
47,127,"Tennessee","Moore County",0.0334810952194998,17.76,12,NA,2355,0
47,129,"Tennessee","Morgan County",0.1354864012585,66.91,7,61625,6580,0.0159431218356135
47,131,"Tennessee","Obion County",0.144432579027196,54.27,11,162718.75,2694,0
47,133,"Tennessee","Overton County",0.1130545824995,60.41,13,127171.296296296,3858,0.00382322446863659
47,135,"Tennessee","Perry County",0.108988437845999,29.01,6,74687.5,3979,6.65823290498702e-05
47,137,"Tennessee","Pickett County",0.0455155052044428,20.27,8,NA,1984,0.00161238310222509
47,139,"Tennessee","Polk County",0.113302640867601,45.27,6,103369.212962963,4964,0.0537771272194998
47,141,"Tennessee","Putnam County",0.1043934453735,93.08,11,109063.078703704,6854,0.00209467951403435
47,143,"Tennessee","Rhea County",0.0866740955629996,65.64,2,3375,6085,0.0848322596837614
47,145,"Tennessee","Roane County",0.102055085242001,40.77,4,77250,8229,0.0148232611174458
47,147,"Tennessee","Robertson County",0.124186002330834,84.54,22,17240.162037037,6696,0.00023623907394283
47,149,"Tennessee","Rutherford County",0.161237084315999,169.65,34,73266.7824074074,11669,0
47,151,"Tennessee","Scott County",0.138757474803409,40.27,8,27000,4519,0.00992817912970005
47,153,"Tennessee","Sequatchie County",0.0683534336234998,36.64,16,NA,4232,0.439251348207677
47,155,"Tennessee","Sevier County",0.154375547711625,56.9,1,54370.3703703704,6283,0.0324660047993225
47,157,"Tennessee","Shelby County",0.201206480722582,267.66,72,565712.962962963,9858,0.000322869955156951
47,159,"Tennessee","Smith County",0.0844900630745009,32.17,8,27000,3170,8.65126741067566e-05
47,161,"Tennessee","Stewart County",0.128548606629127,38.54,9,206370.37037037,4813,0
47,163,"Tennessee","Sullivan County",0.111943459331343,94.18,2,19000,6208,0.00504554092130267
47,165,"Tennessee","Sumner County",0.141429160520991,114.65,32,41421.2962962963,9676,0.000310945273631841
47,167,"Tennessee","Tipton County",0.121780622349875,76.41,14,123125,2689,0
47,169,"Tennessee","Trousdale County",0.0303543270474997,9.5,4,NA,2498,0.0012080212611742
47,171,"Tennessee","Unicoi County",0.0483289381629241,19.51,3,19375,1804,0.00105532941353837
47,173,"Tennessee","Union County",0.0642066842640003,20.39,1,28328.7037037037,4443,0.0304238833181404
47,175,"Tennessee","Van Buren County",0.0708075161455002,30.39,2,NA,1626,0.148835778028515
47,177,"Tennessee","Warren County",0.111898862107,42.53,21,103609.375,4092,0.0499092558983666
47,179,"Tennessee","Washington County",0.0857134345560001,42.02,5,23625,4857,0.00750853242320819
47,181,"Tennessee","Wayne County",0.188665077627157,58.15,22,156697.337962963,4529,0.00156865745877492
47,183,"Tennessee","Weakley County",0.151144176276596,62.77,24,90057.8703703704,2466,0
47,185,"Tennessee","White County",0.0981327864334992,40.03,18,74629.6296296296,3828,0.00348612965435395
47,187,"Tennessee","Williamson County",0.1509267235385,99.95,14,59167.2453703704,9062,4.82835208343392e-05
47,189,"Tennessee","Wilson County",0.151332538999499,89.17,28,54015.625,12179,0
48,1,"Texas","Anderson County",0.265934009697,210.23,39,213932.87037037,5562,0.194225447710542
48,3,"Texas","Andrews County",0.372281196985518,165.55,13,NA,2428,0.000149986876148337
48,5,"Texas","Angelina County",0.212060454800501,161.34,41,1017425.34722222,6125,0.0651345984831223
48,7,"Texas","Aransas County",0.0693376357237725,15.88,7,6531419.56018519,1369,0.00173778721760958
48,9,"Texas","Archer County",0.232882687878,474.28,16,16000,3398,0.0242396593673965
48,11,"Texas","Armstrong County",0.233585927060999,336.92,11,NA,3193,0.137044110399211
48,13,"Texas","Atascosa County",0.292660176309501,98.28,7,784300.925925926,1156,0.00163598239590774
48,15,"Texas","Austin County",0.158775528774999,54.4,17,2452609.375,1235,0.00184478098588528
48,17,"Texas","Bailey County",0.209285999722557,228.85,31,NA,1952,0.00156483875357191
48,19,"Texas","Bandera County",0.192652916009999,125.15,3,62500,520,0.00437574987649094
48,21,"Texas","Bastrop County",0.217086239859499,117.9,20,1509623.84259259,1696,0.0870739751845453
48,23,"Texas","Baylor County",0.226782793493499,202.5,20,87962.9629629629,2822,0.0137101811367895
48,25,"Texas","Bee County",0.209993605284999,73.26,21,3133124.4212963,1929,0.0049568276303166
48,27,"Texas","Bell County",0.26618112421,349.66,58,869247.513717421,7869,0.0028719275549806
48,29,"Texas","Bexar County",0.3025461183685,420.33,52,2089031.8287037,6024,0.00544623246223497
48,31,"Texas","Blanco County",0.173243864327999,110.64,5,126962.962962963,298,0.0247780627342671
48,33,"Texas","Borden County",0.225765846333,100.04,3,NA,1937,0.0155327741534639
48,35,"Texas","Bosque County",0.247531245425,228.96,31,947516.782407407,2973,0.015947888589398
48,37,"Texas","Bowie County",0.231807326593619,320.82,47,152550.925925926,10012,0.198756249237898
48,39,"Texas","Brazoria County",0.350460317476329,109.27,37,49802442.7083333,3220,0.0184424252946737
48,41,"Texas","Brazos County",0.144108750467,99.92,15,703927.662037037,3468,0.00385824521291798
48,43,"Texas","Brewster County",1.49670874054042,325.04,4,NA,2420,0.00464735573643763
48,45,"Texas","Briscoe County",0.229315270356499,230.35,20,NA,2356,0.142406742625254
48,47,"Texas","Brooks County",0.222256639059,25.51,5,4342830.43981481,1181,0.105831469052946
48,49,"Texas","Brown County",0.235972361347,382.76,28,NA,3805,0.0538886927873867
48,51,"Texas","Burleson County",0.1647017460205,95.78,20,2154900.07716049,1691,0.00116380564445738
48,53,"Texas","Burnet County",0.249289190151999,223.71,23,54000,2264,0.0299666730933429
48,55,"Texas","Caldwell County",0.132280274035,79.39,21,140271.990740741,1812,0.0219650205761317
48,57,"Texas","Calhoun County",0.178315369127887,17.14,17,16497619.212963,1656,0.00497399954781822
48,59,"Texas","Callahan County",0.223473038757501,270.65,31,21561.9212962963,2828,0.0262640142406546
48,61,"Texas","Cameron County",0.235701565195195,100.39,20,29492388.3101852,4164,0.0128273202358662
48,63,"Texas","Camp County",0.0507702571965002,62.65,8,91000,2764,0.277501381978994
48,65,"Texas","Carson County",0.237423500461498,576.96,25,NA,5506,0.0235541471143884
48,67,"Texas","Cass County",0.240198437026625,286.75,52,117052.083333333,7051,0.476356600510099
48,69,"Texas","Castro County",0.228649971843499,267,20,NA,3098,0
48,71,"Texas","Chambers County",0.153896523789374,57.89,23,6083792.82407407,1396,0.204356663131848
48,73,"Texas","Cherokee County",0.262092124268499,167.7,39,707833.912037037,7119,0.278039860065727
48,75,"Texas","Childress County",0.181442073871648,226.37,13,NA,6943,0.00994357416249063
48,77,"Texas","Clay County",0.281489875245616,393.4,15,94500,4244,0.046769029069914
48,79,"Texas","Cochran County",0.195058139046802,169.18,13,NA,2189,0.00562879035479537
48,81,"Texas","Coke County",0.229111135817503,165.18,7,NA,2096,0.0495268712847265
48,83,"Texas","Coleman County",0.315992698077503,269.2,23,104291.666666667,2683,0.0122773494981441
48,85,"Texas","Collin County",0.221922132247,362.26,34,85750,8738,0.00451381162783305
48,87,"Texas","Collingsworth County",0.23508153608984,286.59,35,NA,2496,0.023902065799541
48,89,"Texas","Colorado County",0.234887392208001,95.27,22,3651468.1712963,1248,0.000751836215372159
48,91,"Texas","Comal County",0.1389700458205,115.04,6,101796.875,1152,0.000342616612011159
48,93,"Texas","Comanche County",0.234148639632,274.37,33,111000,3364,0.0629547141796585
48,95,"Texas","Concho County",0.243797790632502,208.84,4,NA,1508,0.000226667422224741
48,97,"Texas","Cooke County",0.226202983068523,350.63,45,176509.837962963,6000,0.0368897378887045
48,99,"Texas","Coryell County",0.259548245200501,183.56,20,77717.5925925926,3208,0.0156591211717709
48,101,"Texas","Cottle County",0.228089688112003,260.22,15,NA,2968,0.0348132883726739
48,103,"Texas","Crane County",0.193483287989999,115.04,9,NA,1440,0.0033941905748687
48,105,"Texas","Crockett County",0.685038702268998,116.43,4,NA,900,0.000200430926491958
48,107,"Texas","Crosby County",0.226832230580502,242.04,26,NA,2702,0.00206088992974239
48,109,"Texas","Culberson County",0.937353193704165,45.64,3,NA,1871,0.000612645595594857
48,111,"Texas","Dallam County",0.39111161454542,175.73,17,NA,2220,0.000729149139043132
48,113,"Texas","Dallas County",0.226466536766501,764.06,78,101750,18615,0
48,115,"Texas","Dawson County",0.224823966914999,224.65,21,NA,2682,0.000655164883162262
48,117,"Texas","Deaf Smith County",0.383077798937325,317.79,15,NA,6026,0.00552174892945684
48,119,"Texas","Delta County",0.0697710594789991,67.41,10,66754.6296296296,1732,0.0060790273556231
48,121,"Texas","Denton County",0.238667320485998,519.03,37,251245.37037037,12477,0.00773797217874125
48,123,"Texas","DeWitt County",0.218486591484499,75.26,6,3212504.05092593,963,0.00256608440253516
48,125,"Texas","Dickens County",0.227880402460997,252.58,8,NA,1505,0.013705441775181
48,127,"Texas","Dimmit County",0.318407865618999,59.64,3,155629.62962963,525,2.10899274506496e-05
48,129,"Texas","Donley County",0.2385153741795,391.44,27,NA,3879,0.100045255694675
48,131,"Texas","Duval County",0.4254112694595,99.28,7,5820537.03703704,1686,0
48,133,"Texas","Eastland County",0.231183679594001,306.62,24,15625,3074,0.0744073682621169
48,135,"Texas","Ector County",0.222611733686002,317.86,16,NA,5330,0.000124875124875125
48,137,"Texas","Edwards County",0.513385493931003,104.54,0,NA,310,0.041007537955197
48,139,"Texas","Ellis County",0.236141887681,336.53,33,141750,6998,0.00127203881197491
48,141,"Texas","El Paso County",0.250294443272625,122.27,4,NA,4289,0
48,143,"Texas","Erath County",0.270056548085999,298.14,24,265000,3352,0.107707407790061
48,145,"Texas","Falls County",0.189768602498501,85.9,4,897626.157407407,1786,0.000727537286285922
48,147,"Texas","Fannin County",0.226157199884627,258.04,37,202348.958333333,4798,0.00814357753625458
48,149,"Texas","Fayette County",0.232127030970499,71.26,17,443047.453703704,1211,0.0115805212700461
48,151,"Texas","Fisher County",0.224697986952499,232.85,22,NA,2238,0.00764716898682814
48,153,"Texas","Floyd County",0.251053336514501,321.49,23,NA,2804,0.0139515099957465
48,155,"Texas","Foard County",0.1788460202425,201,22,NA,2056,0.0273504273504274
48,157,"Texas","Fort Bend County",0.21337948722,97.4,29,8807002.89351852,3022,0.000158967348106699
48,159,"Texas","Franklin County",0.0738085060619999,82.66,10,73875,3408,0.120491101170648
48,161,"Texas","Freestone County",0.219760612137499,95.25,3,561520.833333333,2139,0.0207669244121824
48,163,"Texas","Frio County",0.271679094354498,126.66,15,988038.194444444,419,0.000769135343009552
48,165,"Texas","Gaines County",0.374453563508936,276.55,13,NA,3708,0.0011052207631643
48,167,"Texas","Galveston County",0.100884086869695,115.3,66,12277921.1248285,5736,0.0850449724795275
48,169,"Texas","Garza County",0.2244386962105,230.02,6,NA,3134,0.0134337727558066
48,171,"Texas","Gillespie County",0.2578901175905,211.52,19,503250,893,0.0390966681686856
48,173,"Texas","Glasscock County",0.222518859799001,153.45,0,NA,1931,0.000156171914042979
48,175,"Texas","Goliad County",0.2054076757195,72.39,4,7681198.49537037,844,0.000556756402698631
48,177,"Texas","Gonzales County",0.257735062493001,49.51,16,1177440.97222222,839,0.00226143206500302
48,179,"Texas","Gray County",0.238811643641499,460.07,64,NA,7648,0.0102352905550676
48,181,"Texas","Grayson County",0.246377327761022,359.81,57,71365.162037037,10063,0.0200666973321067
48,183,"Texas","Gregg County",0.0685190114915,194.08,45,114447.916666667,7597,0.28438680690289
48,185,"Texas","Grimes County",0.1951667464345,48.52,5,1373305.55555556,1032,0.0383602065549584
48,187,"Texas","Guadalupe County",0.172367919713,87.41,20,24811.9212962963,1051,0.00342627599243857
48,189,"Texas","Hale County",0.254138379905501,420.65,63,NA,5347,0
48,191,"Texas","Hall County",0.229900815355501,285.6,23,NA,2987,0.026307596513076
48,193,"Texas","Hamilton County",0.206078923209998,182.67,13,82557.2916666667,2907,0.0459120131946549
48,195,"Texas","Hansford County",0.239049098607202,267.09,24,NA,3272,0
48,197,"Texas","Hardeman County",0.176720313452613,247.19,18,NA,3745,0.0273065115527549
48,199,"Texas","Hardin County",0.218040292328,71.16,18,3665894.67592593,1380,0.0905584647706249
48,201,"Texas","Harris County",0.428488434133806,460.32,150,15179207.1759259,14151,0.00241503678164572
48,203,"Texas","Harrison County",0.227710665299734,331.13,70,464366.319444444,11383,0.35880490578797
48,205,"Texas","Hartley County",0.378068644100567,243.27,11,NA,5157,0.0426862111418898
48,207,"Texas","Haskell County",0.227952568681501,341.11,39,15625,4422,0.00296809300024734
48,209,"Texas","Hays County",0.164743409968499,144.91,20,22745.3703703704,1533,0.000952223234246916
48,211,"Texas","Hemphill County",0.235827062488315,209.76,20,NA,3478,0.0545549867390365
48,213,"Texas","Henderson County",0.234962352592,172.29,32,193771.412037037,5009,0.0701499183612885
48,215,"Texas","Hidalgo County",0.371093970086917,131.3,21,5028634.25925926,4279,0.00897458681357739
48,217,"Texas","Hill County",0.243623217673501,305.33,60,583733.796296296,4320,0.000542547115933752
48,219,"Texas","Hockley County",0.228620676951999,357.96,41,NA,4822,9.2925288068393e-05
48,221,"Texas","Hood County",0.108499377491001,197.96,26,183343.75,4105,0.0737831573525625
48,223,"Texas","Hopkins County",0.198435699031001,183.29,34,217687.5,6263,0.0914456374884448
48,225,"Texas","Houston County",0.3034585296125,95.69,18,970990.162037037,3084,0.10134304575461
48,227,"Texas","Howard County",0.224241968149498,304.11,21,NA,4094,0.00354930103676951
48,229,"Texas","Hudspeth County",1.1236217934988,51.4,3,NA,1195,6.16017692028115e-06
48,231,"Texas","Hunt County",0.220696308729998,208.18,50,116521.412037037,6391,0.0185096689923222
48,233,"Texas","Hutchinson County",0.231287658536,531.17,42,NA,6389,0.112627342472645
48,235,"Texas","Irion County",0.257973190605499,103.67,8,NA,1037,0.00583621128155704
48,237,"Texas","Jack County",0.2305599363855,240.86,11,81901.0416666667,2677,0.130393565945995
48,239,"Texas","Jackson County",0.205393409306001,59.65,29,606800.925925926,1141,0.00114968958381237
48,241,"Texas","Jasper County",0.2365376879905,86.17,34,1983248.84259259,2840,0.370930739073617
48,243,"Texas","Jeff Davis County",0.552146855266562,104.94,2,NA,852,0.0100311998906139
48,245,"Texas","Jefferson County",0.238392882566554,129.8,90,16831656.25,4492,0.279993144424131
48,247,"Texas","Jim Hogg County",0.267719657467997,27.88,1,2518883.68055556,859,0.00165973047958779
48,249,"Texas","Jim Wells County",0.2058759944,126.27,24,1753597.80092593,3441,0
48,251,"Texas","Johnson County",0.182278712279,302.36,94,391811.921296296,8145,0.0178509864010726
48,253,"Texas","Jones County",0.2335470551385,441.6,57,NA,4847,0.00300318337437684
48,255,"Texas","Karnes County",0.180588928508999,47.25,14,1944113.42592593,104,0.00324966382787987
48,257,"Texas","Kaufman County",0.200926544932,168.31,26,113000,5836,0.00363027087405752
48,259,"Texas","Kendall County",0.160396410622,118.64,16,454608.796296296,629,0.0114259015418595
48,261,"Texas","Kenedy County",0.363325247146494,17.76,3,18508810.7638889,656,0.0500965497139942
48,263,"Texas","Kent County",0.2260048510505,163.04,6,NA,1344,0.0579190318757407
48,265,"Texas","Kerr County",0.268302370909,201.92,8,231625,796,0.021376102483288
48,267,"Texas","Kimble County",0.304462312703001,127.81,3,37037.037037037,1472,0.0255735492577598
48,269,"Texas","King County",0.229739839222999,155.42,9,NA,1691,0.0970158456131697
48,271,"Texas","Kinney County",0.328557570544415,96.76,7,NA,705,0.00392310710082385
48,273,"Texas","Kleberg County",0.214638776128426,51.01,5,4419467.59259259,1539,0.00387693071149432
48,275,"Texas","Knox County",0.215217647901,278.54,21,NA,3857,0.0327145866245393
48,277,"Texas","Lamar County",0.234934022507979,255.68,42,158437.5,4755,0.0571083974069049
48,279,"Texas","Lamb County",0.257413382937503,311.27,49,NA,5165,0.0013828963380905
48,281,"Texas","Lampasas County",0.174966427444999,134.65,7,54000,2346,0.0309542586750788
48,283,"Texas","La Salle County",0.355910751683501,70.78,6,1093791.66666667,1484,0
48,285,"Texas","Lavaca County",0.233630218357001,85.54,32,2984091.43518519,1127,0.000667343681996228
48,287,"Texas","Lee County",0.154032114083,75.39,28,287412.037037037,1189,0.0169122869318181
48,289,"Texas","Leon County",0.265155143217,69.52,17,637197.337962963,2342,0.0204480333420161
