"","state_fips","county_fips","STNAME","CTYNAME","YEAR","TOT_POP","WA","BA","IA","AA","Na","NH","H"
"7.387278",51,193,"Virginia","Westmoreland County",7,17477,11980,4797,133,133,13,16407,1070
"7.387411",51,195,"Virginia","Wise County",7,39935,37130,2162,66,167,3,39452,483
"7.387544",51,197,"Virginia","Wythe County",7,29121,27684,845,50,171,6,28794,327
"7.387677",51,199,"Virginia","York County",7,66342,51154,8890,321,3636,138,62501,3841
"7.387810",51,510,"Virginia","Alexandria city",7,150575,99995,34062,1159,10404,222,125518,25057
"7.387943",51,520,"Virginia","Bristol city",7,17184,15631,1008,60,163,3,16888,296
"7.388076",51,530,"Virginia","Buena Vista city",7,6603,5991,348,76,39,18,6437,166
"7.388209",51,540,"Virginia","Charlottesville city",7,45593,31883,8773,170,3258,40,43376,2217
"7.388342",51,550,"Virginia","Chesapeake city",7,233371,146431,70221,1027,7849,313,220928,12443
"7.388475",51,570,"Virginia","Colonial Heights city",7,17731,14155,2464,104,590,27,16799,932
"7.388608",51,580,"Virginia","Covington city",7,5802,4854,741,24,46,0,5657,145
"7.388741",51,590,"Virginia","Danville city",7,42444,20145,20978,159,516,25,41007,1437
"7.388874",51,595,"Virginia","Emporia city",7,5462,1816,3478,27,63,5,5161,301
"7.389007",51,600,"Virginia","Fairfax city",7,24483,17949,1316,204,4155,31,20411,4072
"7.389140",51,610,"Virginia","Falls Church city",7,13601,10956,719,62,1261,12,12309,1292
"7.389273",51,620,"Virginia","Franklin city",7,8526,3346,4889,35,74,3,8328,198
"7.389406",51,630,"Virginia","Fredericksburg city",7,28350,19386,6822,217,850,31,25262,3088
"7.389539",51,640,"Virginia","Galax city",7,7014,6294,493,24,39,20,5984,1030
"7.389672",51,650,"Virginia","Hampton city",7,136879,59335,68170,714,3294,211,129564,7315
"7.389805",51,660,"Virginia","Harrisonburg city",7,52478,44109,4427,359,2117,119,42722,9756
"7.389938",51,670,"Virginia","Hopewell city",7,22196,12316,8748,124,253,48,20608,1588
"7.390071",51,678,"Virginia","Lexington city",7,7311,6182,705,19,236,5,7031,280
"7.390204",51,680,"Virginia","Lynchburg city",7,79047,51933,22512,363,2469,80,76400,2647
"7.390337",51,683,"Virginia","Manassas city",7,42081,31005,6351,546,2515,96,27902,14179
"7.390470",51,685,"Virginia","Manassas Park city",7,15174,10530,2278,196,1566,43,9783,5391
"7.390603",51,690,"Virginia","Martinsville city",7,13711,7052,6177,58,138,5,13051,660
"7.390736",51,700,"Virginia","Newport News city",7,182965,93157,75163,1035,5909,423,167450,15515
"7.390869",51,710,"Virginia","Norfolk city",7,245428,120664,104863,1653,9185,594,227139,18289
"7.391002",51,720,"Virginia","Norton city",7,4031,3600,265,13,59,1,3899,132
"7.391135",51,730,"Virginia","Petersburg city",7,32701,6017,25385,129,379,64,31273,1428
"7.391268",51,735,"Virginia","Poquoson city",7,12048,11369,150,47,286,5,11775,273
"7.391401",51,740,"Virginia","Portsmouth city",7,96004,40129,51221,501,1307,144,92207,3797
"7.391534",51,750,"Virginia","Radford city",7,17646,15169,1614,32,427,10,17080,566
"7.391667",51,760,"Virginia","Richmond city",7,217853,97489,108362,1379,5278,537,203507,14346
"7.391800",51,770,"Virginia","Roanoke city",7,99428,65059,28807,410,2301,73,93547,5881
"7.391933",51,775,"Virginia","Salem city",7,25483,22556,1872,85,487,10,24669,814
"7.392066",51,790,"Virginia","Staunton city",7,24538,20569,2946,79,302,8,23861,677
"7.392199",51,800,"Virginia","Suffolk city",7,86806,45501,37282,355,1540,90,83575,3231
"7.392332",51,810,"Virginia","Virginia Beach city",7,450980,309380,90374,2132,30460,807,416111,34869
"7.392465",51,820,"Virginia","Waynesboro city",7,21366,17886,2496,99,199,8,19881,1485
"7.392598",51,830,"Virginia","Williamsburg city",7,14691,11039,2205,49,938,10,13653,1038
"7.392731",51,840,"Virginia","Winchester city",7,27543,22517,3196,235,744,21,23024,4519
"7.392864",53,1,"Washington","Adams County",7,19179,17372,268,959,283,14,7296,11883
"7.392997",53,3,"Washington","Asotin County",7,22189,20944,134,356,191,36,21389,800
"7.393130",53,5,"Washington","Benton County",7,186486,169791,3043,2342,5540,385,148392,38094
"7.393263",53,7,"Washington","Chelan County",7,74588,69971,630,1364,869,175,54141,20447
"7.393396",53,9,"Washington","Clallam County",7,72715,63811,753,4062,1253,124,68486,4229
"7.393529",53,11,"Washington","Clark County",7,451008,393912,9725,5002,20858,3646,411898,39110
"7.393662",53,13,"Washington","Columbia County",7,3985,3761,24,64,27,13,3734,251
"7.393795",53,15,"Washington","Cowlitz County",7,102133,93845,924,1989,1656,335,93535,8598
"7.393928",53,17,"Washington","Douglas County",7,39804,37288,300,810,438,99,27719,12085
"7.394061",53,19,"Washington","Ferry County",7,7667,5862,50,1294,71,13,7347,320
"7.394194",53,21,"Washington","Franklin County",7,87809,79825,2421,1233,1870,366,42277,45532
"7.394327",53,23,"Washington","Garfield County",7,2215,2114,1,9,41,0,2115,100
"7.394460",53,25,"Washington","Grant County",7,93147,86245,1655,1944,1067,143,55981,37166
"7.394593",53,27,"Washington","Grays Harbor County",7,70818,62130,990,3834,1049,233,63866,6952
"7.394726",53,29,"Washington","Island County",7,79275,68398,2283,833,3831,401,73654,5621
"7.394859",53,31,"Washington","Jefferson County",7,30228,27593,310,677,553,72,29122,1106
"7.394992",53,33,"Washington","King County",7,2079967,1458264,139828,22084,340444,17379,1884073,195894
"7.395125",53,35,"Washington","Kitsap County",7,254183,211797,7478,4538,13626,2482,235845,18338
"7.395258",53,37,"Washington","Kittitas County",7,42522,39082,493,532,990,85,38768,3754
"7.395391",53,39,"Washington","Klickitat County",7,20861,19370,116,583,160,43,18293,2568
"7.395524",53,41,"Washington","Lewis County",7,75128,69831,607,1374,782,178,67812,7316
"7.395657",53,43,"Washington","Lincoln County",7,10250,9668,36,196,70,10,9936,314
"7.395790",53,45,"Washington","Mason County",7,60711,53587,834,2729,798,268,55337,5374
"7.395923",53,47,"Washington","Okanogan County",7,41290,34008,331,5188,427,84,33439,7851
"7.396056",53,49,"Washington","Pacific County",7,20561,18480,205,631,457,33,18703,1858
"7.396189",53,51,"Washington","Pend Oreille County",7,12985,11855,91,519,96,15,12514,471
"7.396322",53,53,"Washington","Pierce County",7,831928,633432,61361,13962,54507,12557,747221,84707
"7.396455",53,55,"Washington","San Juan County",7,16015,15129,96,137,238,18,15077,938
"7.396588",53,57,"Washington","Skagit County",7,120365,109337,1122,3286,2682,334,98983,21382
"7.396721",53,59,"Washington","Skamania County",7,11340,10549,76,238,125,17,10658,682
"7.396854",53,61,"Washington","Snohomish County",7,759583,609413,23498,11838,77126,4043,685899,73684
"7.396987",53,63,"Washington","Spokane County",7,484318,435049,9269,8269,11300,2175,458996,25322
"7.397120",53,65,"Washington","Stevens County",7,43650,39015,231,2548,317,85,42127,1523
"7.397253",53,67,"Washington","Thurston County",7,265851,220470,9051,4609,15253,2612,243559,22292
"7.397386",53,69,"Washington","Wahkiakum County",7,4067,3807,17,61,41,10,3927,140
"7.397519",53,71,"Washington","Walla Walla County",7,59844,55150,1254,813,1002,182,47155,12689
"7.397652",53,73,"Washington","Whatcom County",7,208351,181897,2501,6733,8878,601,189715,18636
"7.397785",53,75,"Washington","Whitman County",7,46827,39843,1082,328,3627,142,44202,2625
"7.397918",53,77,"Washington","Yakima County",7,247687,217859,3691,14967,3604,578,129560,118127
"7.398051",54,1,"West Virginia","Barbour County",7,16766,16215,162,90,37,4,16635,131
"7.398184",54,3,"West Virginia","Berkeley County",7,110497,97677,8271,320,1245,46,106170,4327
"7.398317",54,5,"West Virginia","Boone County",7,23714,23352,154,35,25,1,23592,122
"7.398450",54,7,"West Virginia","Braxton County",7,14463,14134,87,47,38,7,14367,96
"7.398583",54,9,"West Virginia","Brooke County",7,23530,22746,365,33,101,2,23337,193
"7.398716",54,11,"West Virginia","Cabell County",7,97109,88681,4930,219,1168,34,95770,1339
"7.398849",54,13,"West Virginia","Calhoun County",7,7513,7376,24,23,13,2,7433,80
"7.398982",54,15,"West Virginia","Clay County",7,8941,8788,19,22,7,2,8892,49
"7.399115",54,17,"West Virginia","Doddridge County",7,8391,8086,157,25,24,4,8333,58
"7.399248",54,19,"West Virginia","Fayette County",7,45132,42170,2122,115,110,7,44648,484
"7.399381",54,21,"West Virginia","Gilmer County",7,8618,7221,1105,77,71,11,8080,538
"7.399514",54,23,"West Virginia","Grant County",7,11687,11428,107,20,23,2,11531,156
"7.399647",54,25,"West Virginia","Greenbrier County",7,35450,33533,1035,137,158,11,34967,483
"7.399780",54,27,"West Virginia","Hampshire County",7,23483,22787,300,52,74,12,23181,302
"7.399913",54,29,"West Virginia","Hancock County",7,30112,28746,769,45,100,5,29758,354
"7.400046",54,31,"West Virginia","Hardy County",7,13923,13158,414,31,159,2,13418,505
"7.400179",54,33,"West Virginia","Harrison County",7,68761,65844,1201,148,439,21,67681,1080
"7.400312",54,35,"West Virginia","Jackson County",7,29126,28511,143,75,102,10,28890,236
"7.400445",54,37,"West Virginia","Jefferson County",7,55713,49352,3763,180,983,47,52637,3076
"7.400578",54,39,"West Virginia","Kanawha County",7,190223,169047,14391,370,2203,52,188182,2041
"7.400711",54,41,"West Virginia","Lewis County",7,16414,16005,102,36,71,2,16244,170
"7.400844",54,43,"West Virginia","Lincoln County",7,21561,21288,59,28,27,0,21411,150
"7.400977",54,45,"West Virginia","Logan County",7,35348,34170,697,41,114,1,35045,303
"7.401110",54,47,"West Virginia","McDowell County",7,20448,18289,1840,34,42,0,20317,131
"7.401243",54,49,"West Virginia","Marion County",7,56803,53436,2008,148,315,10,56108,695
"7.401376",54,51,"West Virginia","Marshall County",7,32416,31643,235,66,133,2,32085,331
"7.401509",54,53,"West Virginia","Mason County",7,27016,26309,245,46,101,15,26855,161
"7.401642",54,55,"West Virginia","Mercer County",7,61785,56341,3902,142,359,3,61152,633
"7.401775",54,57,"West Virginia","Mineral County",7,27578,26172,854,49,117,2,27334,244
"7.401908",54,59,"West Virginia","Mingo County",7,25716,24817,490,23,100,4,25550,166
"7.402041",54,61,"West Virginia","Monongalia County",7,103463,93926,4069,201,3288,61,101364,2099
"7.402174",54,63,"West Virginia","Monroe County",7,13582,13210,106,38,21,3,13475,107
"7.402307",54,65,"West Virginia","Morgan County",7,17453,16919,146,70,70,5,17236,217
"7.402440",54,67,"West Virginia","Nicholas County",7,25827,25221,88,159,106,6,25642,185
"7.402573",54,69,"West Virginia","Ohio County",7,43328,40401,1596,68,369,13,42857,471
"7.402706",54,71,"West Virginia","Pendleton County",7,7371,7057,179,19,14,4,7290,81
"7.402839",54,73,"West Virginia","Pleasants County",7,7634,7403,117,17,11,0,7562,72
"7.402972",54,75,"West Virginia","Pocahontas County",7,8662,8418,91,26,14,2,8530,132
"7.403105",54,77,"West Virginia","Preston County",7,33788,32896,440,81,66,11,33478,310
"7.403238",54,79,"West Virginia","Putnam County",7,56770,54825,619,148,500,32,56135,635
"7.403371",54,81,"West Virginia","Raleigh County",7,78241,69427,6436,201,787,24,77091,1150
"7.403504",54,83,"West Virginia","Randolph County",7,29429,28505,445,87,100,5,29181,248
"7.403637",54,85,"West Virginia","Ritchie County",7,10011,9851,39,18,16,1,9937,74
"7.403770",54,87,"West Virginia","Roane County",7,14664,14367,61,36,49,7,14529,135
"7.403903",54,89,"West Virginia","Summers County",7,13417,12428,700,45,35,3,13173,244
"7.404036",54,91,"West Virginia","Taylor County",7,17069,16577,183,53,68,0,16907,162
"7.404169",54,93,"West Virginia","Tucker County",7,6927,6804,31,22,14,2,6871,56
"7.404302",54,95,"West Virginia","Tyler County",7,9098,8976,23,20,15,0,9038,60
"7.404435",54,97,"West Virginia","Upshur County",7,24731,24080,223,57,113,5,24435,296
"7.404568",54,99,"West Virginia","Wayne County",7,41122,40297,189,120,149,10,40853,269
"7.404701",54,101,"West Virginia","Webster County",7,8834,8659,31,8,23,1,8782,52
"7.404834",54,103,"West Virginia","Wetzel County",7,15988,15677,80,20,68,2,15877,111
"7.404967",54,105,"West Virginia","Wirt County",7,5845,5727,19,13,12,1,5802,43
"7.405100",54,107,"West Virginia","Wood County",7,86237,83127,1059,200,552,29,85345,892
"7.405233",54,109,"West Virginia","Wyoming County",7,22598,22120,152,37,26,5,22486,112
"7.405366",55,1,"Wisconsin","Adams County",7,20215,18993,649,219,96,12,19424,791
"7.405499",55,3,"Wisconsin","Ashland County",7,16103,13560,88,1819,72,6,15722,381
"7.405632",55,5,"Wisconsin","Barron County",7,45455,43676,464,441,304,6,44370,1085
"7.405765",55,7,"Wisconsin","Bayfield County",7,14985,12902,85,1532,57,3,14755,230
"7.405898",55,9,"Wisconsin","Brown County",7,256670,228288,6499,8034,8137,220,236090,20580
"7.406031",55,11,"Wisconsin","Buffalo County",7,13188,12911,63,51,31,0,12933,255
"7.406164",55,13,"Wisconsin","Burnett County",7,15328,14072,103,730,55,3,15087,241
"7.406297",55,15,"Wisconsin","Calumet County",7,49491,47056,324,252,1186,32,47535,1956
"7.406430",55,17,"Wisconsin","Chippewa County",7,63460,60421,998,372,940,29,62471,989
"7.406563",55,19,"Wisconsin","Clark County",7,34423,33564,172,256,158,15,32967,1456
"7.406696",55,21,"Wisconsin","Columbia County",7,56615,54369,830,376,350,37,54946,1669
"7.406829",55,23,"Wisconsin","Crawford County",7,16392,15780,331,46,86,6,16209,183
"7.406962",55,25,"Wisconsin","Dane County",7,516284,444388,27669,2465,28688,262,484068,32216
"7.407095",55,27,"Wisconsin","Dodge County",7,88574,84025,2724,458,524,57,84510,4064
"7.407228",55,29,"Wisconsin","Door County",7,27766,26947,183,184,130,9,27005,761
"7.407361",55,31,"Wisconsin","Douglas County",7,43698,40651,523,879,400,9,43079,619
"7.407494",55,33,"Wisconsin","Dunn County",7,44305,41942,302,209,1297,14,43513,792
"7.407627",55,35,"Wisconsin","Eau Claire County",7,101564,94264,1059,616,3812,59,99265,2299
"7.407760",55,37,"Wisconsin","Florence County",7,4481,4344,18,34,18,1,4435,46
"7.407893",55,39,"Wisconsin","Fond du Lac County",7,101759,96874,1622,572,1295,46,96809,4950
"7.408026",55,41,"Wisconsin","Forest County",7,9127,7424,95,1301,30,12,8940,187
"7.408159",55,43,"Wisconsin","Grant County",7,51829,50153,668,135,449,9,51092,737
"7.408292",55,45,"Wisconsin","Green County",7,37063,36088,233,106,249,14,35973,1090
"7.408425",55,47,"Wisconsin","Green Lake County",7,18836,18325,120,102,125,5,17971,865
"7.408558",55,49,"Wisconsin","Iowa County",7,23825,23260,124,40,152,11,23400,425
"7.408691",55,51,"Wisconsin","Iron County",7,5917,5752,15,54,18,0,5859,58
"7.408824",55,53,"Wisconsin","Jackson County",7,20652,18285,459,1460,86,20,19979,673
"7.408957",55,55,"Wisconsin","Jefferson County",7,84395,81466,807,382,725,23,78560,5835
"7.409090",55,57,"Wisconsin","Juneau County",7,26395,24892,624,420,141,16,25633,762
"7.409223",55,59,"Wisconsin","Kenosha County",7,168068,147405,12301,1232,2719,184,146938,21130
"7.409356",55,61,"Wisconsin","Kewaunee County",7,20444,19937,95,121,85,10,19968,476
"7.409489",55,63,"Wisconsin","La Crosse County",7,118011,108376,1715,544,5382,41,115988,2023
"7.409622",55,65,"Wisconsin","Lafayette County",7,16853,16494,68,109,76,0,16212,641
"7.409755",55,67,"Wisconsin","Langlade County",7,19410,18685,135,247,79,5,19035,375
"7.409888",55,69,"Wisconsin","Lincoln County",7,28493,27500,413,133,159,9,28078,415
"7.410021",55,71,"Wisconsin","Manitowoc County",7,80160,75853,644,545,2205,26,77358,2802
"7.410154",55,73,"Wisconsin","Marathon County",7,135780,124241,1146,779,7761,63,132305,3475
"7.410287",55,75,"Wisconsin","Marinette County",7,41298,40045,216,300,241,15,40675,623
"7.410420",55,77,"Wisconsin","Marquette County",7,15050,14612,74,104,93,1,14610,440
"7.410553",55,78,"Wisconsin","Menominee County",7,4522,578,36,3715,97,1,4281,241
"7.410686",55,79,"Wisconsin","Milwaukee County",7,956406,624570,259708,9028,37760,414,820165,136241
"7.410819",55,81,"Wisconsin","Monroe County",7,45379,43028,698,600,367,37,43553,1826
"7.410952",55,83,"Wisconsin","Oconto County",7,37417,36235,126,518,145,8,36772,645
"7.411085",55,85,"Wisconsin","Oneida County",7,35563,34324,177,373,194,9,35063,500
"7.411218",55,87,"Wisconsin","Outagamie County",7,182006,167276,2317,3286,6234,106,174608,7398
"7.411351",55,89,"Wisconsin","Ozaukee County",7,87470,82964,1307,262,1905,30,85082,2388
"7.411484",55,91,"Wisconsin","Pepin County",7,7335,7195,42,23,24,2,7230,105
"7.411617",55,93,"Wisconsin","Pierce County",7,40958,39566,257,191,363,11,40176,782
"7.411750",55,95,"Wisconsin","Polk County",7,43437,42044,162,479,219,9,42688,749
"7.411883",55,97,"Wisconsin","Portage County",7,70482,66660,536,324,2022,21,68340,2142
"7.412016",55,99,"Wisconsin","Price County",7,13675,13219,68,79,91,55,13453,222
"7.412149",55,101,"Wisconsin","Racine County",7,195163,164251,22863,1140,2478,114,170743,24420
"7.412282",55,103,"Wisconsin","Richland County",7,17662,17203,114,68,109,8,17241,421
"7.412415",55,105,"Wisconsin","Rock County",7,161188,146469,8278,827,1967,95,147902,13286
"7.412548",55,107,"Wisconsin","Rusk County",7,14333,13942,93,79,63,1,14094,239
"7.412681",55,109,"Wisconsin","St. Croix County",7,86759,83623,614,401,884,38,84806,1953
"7.412814",55,111,"Wisconsin","Sauk County",7,63379,60696,507,903,487,16,60304,3075
"7.412947",55,113,"Wisconsin","Sawyer County",7,16437,12916,102,2826,61,0,16087,350
"7.413080",55,115,"Wisconsin","Shawano County",7,41579,36984,165,3342,208,16,40496,1083
"7.413213",55,117,"Wisconsin","Sheboygan County",7,115290,104976,2117,575,5919,63,108416,6874
"7.413346",55,119,"Wisconsin","Taylor County",7,20540,20151,75,62,75,11,20173,367
"7.413479",55,121,"Wisconsin","Trempealeau County",7,29509,28709,138,171,194,19,27501,2008
"7.413612",55,123,"Wisconsin","Vernon County",7,30362,29729,130,75,117,7,29889,473
"7.413745",55,125,"Wisconsin","Vilas County",7,21398,18518,76,2411,83,5,20998,400
"7.413878",55,127,"Wisconsin","Walworth County",7,103527,99353,1304,478,1092,59,92067,11460
"7.414011",55,129,"Wisconsin","Washburn County",7,15694,15091,73,212,80,5,15446,248
"7.414144",55,131,"Wisconsin","Washington County",7,133251,128095,1494,480,1601,55,129230,4021
"7.414277",55,133,"Wisconsin","Waukesha County",7,395118,369962,5633,1232,12870,224,377018,18100
"7.414410",55,135,"Wisconsin","Waupaca County",7,52066,50727,205,342,255,11,50518,1548
"7.414543",55,137,"Wisconsin","Waushara County",7,24178,23100,512,188,118,16,22626,1552
"7.414676",55,139,"Wisconsin","Winnebago County",7,169511,157600,3426,1196,4569,80,162964,6547
"7.414809",55,141,"Wisconsin","Wood County",7,73608,70223,515,647,1450,22,71619,1989
"7.414942",56,1,"Wyoming","Albany County",7,37811,34626,662,400,1187,38,34270,3541
"7.415075",56,3,"Wyoming","Big Horn County",7,11930,11443,111,157,53,3,10850,1080
"7.415208",56,5,"Wyoming","Campbell County",7,48320,45885,416,747,295,36,44365,3955
"7.415341",56,7,"Wyoming","Carbon County",7,15854,14911,240,268,156,14,13104,2750
"7.415474",56,9,"Wyoming","Converse County",7,14097,13479,136,186,81,13,13009,1088
"7.415607",56,11,"Wyoming","Crook County",7,7248,6983,79,64,26,0,7063,185
"7.415740",56,13,"Wyoming","Fremont County",7,40703,30413,271,8619,229,22,37972,2731
"7.415873",56,15,"Wyoming","Goshen County",7,13514,12960,156,142,92,15,12103,1411
"7.416006",56,17,"Wyoming","Hot Springs County",7,4816,4600,36,77,25,3,4623,193
